label_id	anchor_x	anchor_y	anchor_z	bb_min_x	bb_min_y	bb_min_z	bb_max_x	bb_max_y	bb_max_z	n_pixels	new_x	new_y	new_z
773.0	192.47999572753903	131.67999267578122	21.0	189.84	128.4	18.7	194.8	133.76	23.3	77128.0	-15.508422	-74.797558	199.523242
774.0	191.3600006103516	142.55999755859375	21.80000114440918	189.28	139.76	19.4	193.76	145.84	24.700000000000006	79502.0	-7.081127	-76.69956	204.827312
775.0	194.55999755859372	125.1199951171875	18.200000762939453	191.44	123.12	15.7	199.04	127.2	21.1	89351.0	-22.306431	-76.218869	196.739829
776.0	194.3999938964844	134.39999389648438	20.80000114440918	192.08	132.24	18.1	196.48	136.8	23.700000000000006	73268.0	-15.233746	-75.929023	201.831612
777.0	196.8000030517578	128.63999938964844	18.80000114440918	192.8	126.64	16.0	199.12	132.96	21.1	138617.0	-20.576305	-77.076793	200.456917
778.0	195.3600006103516	137.75999450683594	19.399999618530273	193.44	135.92000000000002	16.7	198.16	140.24	22.200000000000006	92801.0	-13.03088	-78.960732	203.703038
779.0	198.55999755859372	135.52000427246094	21.399999618530273	194.96	133.76	19.200000000000006	200.8	138.48	24.5	82566.0	-16.679811	-77.935303	206.087676
780.0	200.63999938964844	136.31999206542972	17.80000114440918	198.24	133.04	15.3	203.36	138.32	20.6	92236.0	-17.927812	-80.983903	206.189707
781.0	199.3600006103516	130.87998962402344	20.80000114440918	197.84	127.84	19.0	202.72	134.0	23.200000000000006	74601.0	-20.234402	-76.564665	203.562907
782.0	203.3600006103516	142.239990234375	19.399999618530273	199.84	139.44	16.8	206.4	144.32	21.8	104463.0	-14.775849	-82.390082	210.916702
783.0	205.1199951171875	138.55999755859378	17.80000114440918	202.08	136.0	15.1	207.36	140.72	20.5	97814.0	-18.089378	-82.972706	210.301493
784.0	204.79998779296875	127.04000091552734	21.200000762939453	201.44	124.0	18.7	207.76	128.72	27.0	162303.0	-26.519557	-77.217785	205.43848
785.0	204.79998779296875	136.0	20.600000381469727	202.32	133.36	18.1	207.92	138.64	22.6	100679.0	-20.121292	-79.684933	209.983063
786.0	205.1199951171875	145.27999877929688	22.399999618530273	203.04	142.16	19.1	209.12	147.12	25.3	114524.0	-13.689414	-81.330286	214.926456
787.0	209.27999877929688	126.87999725341795	21.0	206.72	124.96	18.3	211.6	129.36	24.9	86447.0	-28.813878	-78.384205	208.035405
788.0	208.79998779296875	141.27999877929688	23.399999618530273	206.32	137.84	19.8	210.72	143.92000000000004	25.6	105589.0	-18.793795	-80.578399	215.902377
789.0	211.83999633789062	136.63999938964844	20.600000381469727	208.08	134.96	16.6	214.08	138.56	23.700000000000006	101209.0	-23.425436	-82.000296	215.032635
790.0	212.63999938964844	144.3199920654297	21.80000114440918	209.68	140.64	18.2	215.6	146.72	26.5	157826.0	-18.988975	-83.388998	219.615352
791.0	216.1599884033203	139.19999694824222	19.0	213.84	136.8	16.6	219.76	142.08	21.700000000000006	92030.0	-24.365147	-85.358564	217.841847
792.0	216.3199920654297	143.67999267578125	20.399999618530273	214.56	141.52	17.1	218.56	147.92000000000004	23.4	92528.0	-20.776943	-85.907406	220.765426
793.0	218.0800018310547	137.27999877929688	21.600000381469727	214.24	135.6	18.7	220.48	139.76	25.8	113651.0	-26.833304	-82.92813	219.326833
794.0	216.0	132.16000366210938	22.200000762939453	212.16	130.08	19.3	222.48	135.2	24.700000000000006	150722.0	-29.240735	-80.974281	215.503602
795.0	220.63999938964844	145.1199951171875	22.200000762939453	218.8	141.12	18.7	223.52	149.28	25.3	103546.0	-22.866699	-85.995966	225.314156
796.0	148.0	163.51998901367188	22.60000038146973	144.16	161.6	18.8	150.64	166.8	25.1	107770.0	32.545722	-69.095429	187.913207
797.0	154.72000122070312	162.239990234375	19.80000114440918	150.16	159.84	15.8	157.28	165.92000000000004	23.6	179961.0	27.007983	-73.053799	190.251487
798.0	164.3199920654297	158.39999389648438	21.600000381469727	162.16	156.32	16.2	166.48	161.76	23.9	91071.0	19.069314	-72.93814	194.872374
799.0	168.16000366210938	159.1999969482422	19.80000114440918	166.16	156.4	16.1	170.32	162.96	23.0	79433.0	17.418685	-76.022281	197.176632
800.0	172.47999572753906	161.1199951171875	18.200000762939453	169.6	157.84	16.3	175.20000000000005	163.52	22.6	81547.0	16.478973	-79.380549	199.985844
801.0	172.95999145507812	154.0800018310547	19.200000762939453	170.48	151.04	16.7	175.84	157.44	24.700000000000006	112618.0	10.962578	-76.931464	197.49921
802.0	172.3199920654297	149.9199981689453	21.399999618530273	170.0	147.20000000000005	19.3	174.16	154.16	27.8	125025.0	8.759713	-73.899755	195.627784
803.0	174.55999755859375	144.8000030517578	21.600000381469727	171.92000000000004	142.72	17.6	176.64	148.96	25.200000000000006	137332.0	3.517994	-72.582136	195.449519
804.0	178.72000122070312	149.27999877929688	22.60000038146973	176.48	143.44	18.4	180.88	151.52	25.700000000000006	120268.0	4.100959	-74.02327	200.465069
805.0	181.75999450683597	147.67999267578125	20.0	179.52	144.24	16.400000000000002	184.08	150.08	22.3	79585.0	1.56846	-77.089347	200.711379
806.0	182.3999938964844	151.0399932861328	18.399999618530273	179.68	148.0	15.9	184.72	153.92000000000004	21.4	96139.0	3.633988	-79.555323	201.428619
807.0	183.3600006103516	160.8000030517578	17.399999618530273	180.64	155.84	15.0	185.44	162.96	19.9	68798.0	10.135976	-83.410001	206.728577
808.0	185.27999877929688	153.75999450683594	20.600000381469727	182.24	151.44	18.3	188.16	156.24	23.700000000000006	101878.0	4.146842	-78.787131	206.087605
809.0	186.0800018310547	158.239990234375	18.80000114440918	183.6	155.68	15.7	188.24	160.64	22.5	102458.0	6.349708	-81.81884	207.95903
810.0	186.239990234375	150.0800018310547	21.600000381469727	183.6	147.52	19.1	189.36	152.32	24.5	99516.0	0.763202	-77.160429	205.115831
811.0	185.75999450683597	160.95999145507812	21.600000381469727	183.52	158.0	18.6	187.6	164.08	24.9	84107.0	8.583303	-80.175833	210.670322
812.0	189.59999084472656	146.0800018310547	20.80000114440918	185.52	143.68	18.4	192.32	148.56	23.5	123404.0	-4.408405	-78.052135	205.294131
813.0	189.1199951171875	162.0800018310547	18.600000381469727	186.8	159.44	15.7	191.36	164.72	22.5	108482.0	7.47264	-83.790165	211.926539
814.0	192.47999572753903	152.8000030517578	21.200000762939453	189.68	150.24	18.3	196.48	155.28	23.9	122412.0	-0.579138	-80.554238	210.12727
815.0	191.83999633789062	163.36000061035156	22.200000762939453	189.68	160.8	18.9	194.32	167.36	25.5	110408.0	6.563658	-82.473718	215.575617
816.0	194.87998962402344	150.239990234375	19.200000762939453	192.4	147.84	16.900000000000002	198.72	153.12	22.0	121785.0	-4.499861	-82.250264	209.762482
817.0	195.0399932861328	162.72000122070312	19.200000762939453	192.48	160.48	16.400000000000002	198.0	166.64	22.1	109538.0	4.742077	-85.813923	216.32688
818.0	196.0	158.55999755859375	20.0	193.36	155.36	16.900000000000002	198.4	161.20000000000005	23.9	134398.0	1.358437	-84.187221	215.355106
819.0	196.63999938964844	146.0800018310547	19.399999618530273	193.84	143.6	16.3	198.8	148.64	22.8	85564.0	-8.490694	-81.736963	209.04113
820.0	198.72000122070312	155.51998901367188	20.600000381469727	196.24	152.32	17.7	202.4	157.68	23.200000000000006	88203.0	-2.461445	-83.417856	216.186749
821.0	200.8000030517578	146.0800018310547	18.80000114440918	198.48	143.44	15.0	202.88	148.16	21.1	90187.0	-10.785015	-82.903383	211.638054
822.0	198.239990234375	158.55999755859375	24.20000076293945	195.44	155.6	19.6	201.36	161.6	26.5	119735.0	0.345731	-81.483245	218.24881
823.0	201.27999877929688	158.39999389648438	20.399999618530273	199.44	156.32	17.5	203.6	162.0	23.700000000000006	91629.0	-2.220383	-85.371118	218.096309
824.0	200.0	163.67999267578125	21.80000114440918	197.84	161.28	18.9	203.12	167.28	24.8	106902.0	2.685934	-85.080686	221.27442
825.0	195.83999633789062	154.55999755859375	25.60000038146973	191.6	149.52	19.6	202.48	155.84	28.1	118531.0	-1.283555	-78.159931	215.728153
826.0	203.3600006103516	152.16000366210938	19.600000381469727	199.92	147.68	16.0	205.52	153.92000000000004	21.700000000000006	93791.0	-7.633053	-84.309562	216.365049
827.0	204.79998779296875	158.55999755859375	22.60000038146973	202.88	156.0	19.5	207.76	161.04	25.3	110972.0	-3.702945	-84.346276	222.394618
828.0	206.0800018310547	159.36000061035156	17.600000381469727	204.0	156.72	15.0	208.32	161.6	21.1	81774.0	-4.444593	-88.746864	221.049798
829.0	206.72000122070312	152.95999145507812	21.80000114440918	203.68	150.48	18.5	208.96	154.96	24.700000000000006	93671.0	-9.149229	-84.106517	220.264548
830.0	207.83999633789062	156.0	19.200000762939453	205.36	153.68	16.0	210.08	158.16	23.700000000000006	89600.0	-7.690895	-87.685894	221.23221
831.0	208.1599884033203	148.0	22.200000762939453	204.16	145.76	19.3	211.36	150.72	25.4	139796.0	-13.2774	-83.027484	218.389011
832.0	209.44000244140625	161.1199951171875	19.0	207.52	157.76	16.1	212.16	163.44	21.4	91754.0	-4.709883	-89.348138	224.40621
833.0	210.87998962402344	152.0	22.399999618530273	209.12	149.28	19.4	213.76	154.48	25.5	92580.0	-12.154468	-84.998809	222.356519
834.0	211.83999633789062	155.0399932861328	19.0	209.76	152.16	16.2	214.4	157.6	22.6	94768.0	-10.696134	-88.578187	223.324181
835.0	212.79998779296875	149.9199981689453	19.600000381469727	210.32	147.44	17.2	215.6	152.16	22.9	89350.0	-14.790692	-86.677357	221.847454
836.0	210.72000122070312	164.3199920654297	22.0	208.72	162.0	19.3	215.04	166.48	25.5	115394.0	-3.623449	-88.288341	228.415964
837.0	212.63999938964844	160.16000366210938	21.0	210.64	157.76	18.6	214.88	162.48	24.4	83430.0	-7.647896	-88.596837	227.295801
838.0	215.3600006103516	154.239990234375	19.80000114440918	213.44	150.16	17.1	218.08	156.64	22.5	93996.0	-13.094179	-88.357078	225.165731
839.0	216.47999572753903	160.0	20.200000762939453	213.84	158.24	17.6	218.4	163.28	23.700000000000006	88631.0	-9.40225	-90.293448	228.844685
840.0	218.72000122070312	163.83999633789062	21.0	215.76	161.28	18.3	221.6	166.16	23.8	99386.0	-8.245704	-91.442977	233.211003
841.0	219.51998901367188	155.0399932861328	21.200000762939453	216.16	152.16	18.7	221.68	157.76	24.9	103017.0	-15.217549	-89.267434	229.315651
842.0	220.1599884033203	146.72000122070312	18.80000114440918	217.68	143.6	16.400000000000002	222.56	150.32	22.0	108398.0	-20.972122	-88.718006	224.478402
843.0	221.27999877929688	158.239990234375	21.200000762939453	218.64	156.4	18.2	223.12	159.84	25.8	79631.0	-13.658374	-90.381422	231.479744
844.0	223.51998901367188	152.63999938964844	18.0	220.48	146.88	15.8	226.0	154.4	22.200000000000006	124415.0	-19.034547	-92.350988	229.706238
845.0	222.87998962402344	164.3199920654297	20.0	220.32	162.08	16.900000000000002	226.16	166.32	23.8	104204.0	-10.573639	-93.431194	235.409118
846.0	224.9599914550781	161.44000244140625	18.200000762939453	222.8	159.76	15.0	228.08	165.36	20.9	80554.0	-13.920781	-94.835614	234.395099
847.0	225.59999084472656	159.51998901367188	21.600000381469727	223.12	157.28	18.6	228.96	161.84	25.6	87728.0	-15.070826	-91.565905	236.134617
848.0	225.9199981689453	149.27999877929688	19.600000381469727	223.2	145.04	17.3	228.24	151.84	21.6	113897.0	-22.958154	-90.194094	229.782506
849.0	227.0399932861328	156.3199920654297	23.20000076293945	223.2	153.6	19.4	230.08	159.28	26.0	126959.0	-18.454466	-89.939203	235.162844
850.0	227.83999633789062	154.39999389648438	19.399999618530273	225.76	152.32	17.3	231.84	159.36	22.5	122744.0	-20.584336	-92.969739	233.206927
851.0	138.87998962402344	176.16000366210938	23.399999618530273	136.96	172.48	19.1	141.6	180.16	27.5	148030.0	46.238964	-69.760516	188.12957
852.0	141.9199981689453	185.27999877929688	21.399999618530273	139.12	181.76	16.7	144.72	188.64	26.0	160735.0	50.84926	-74.746073	193.824226
853.0	144.95999145507812	177.1199951171875	18.80000114440918	141.92000000000004	173.76	15.0	146.96	180.16	21.4	89626.0	43.373946	-75.07146	190.93467
854.0	145.44000244140625	175.67999267578125	22.200000762939453	142.24	171.36	18.9	146.96	178.32	24.6	105047.0	42.763868	-72.331943	191.626147
855.0	148.0	183.51998901367188	20.0	142.48	178.56	15.9	150.96	186.4	22.5	227677.0	46.663247	-77.043372	196.81585
856.0	151.36000061035156	177.27999877929688	20.399999618530273	148.64	174.88	17.900000000000006	153.84	179.6	22.700000000000006	85617.0	39.966078	-75.999293	195.228868
857.0	152.0	187.1999969482422	21.200000762939453	149.92000000000004	182.8	19.200000000000006	154.32	189.28	23.3	82537.0	46.535294	-78.210378	201.326446
858.0	154.239990234375	182.55999755859372	21.80000114440918	151.52	179.68	19.3	156.4	185.28	24.200000000000006	77889.0	42.578074	-76.875281	201.003904
859.0	154.39999389648438	175.83999633789062	19.600000381469727	152.56	173.12	17.400000000000002	158.16	178.88	23.200000000000006	74150.0	37.534419	-76.599981	196.671608
860.0	155.0399932861328	173.44000244140625	22.399999618530273	152.64	171.20000000000005	18.1	157.6	175.76	24.5	86809.0	34.895311	-74.42561	196.603598
861.0	160.63999938964844	172.3199920654297	26.399999618530273	154.24	167.52	18.9	163.36	174.96	29.0	204336.0	30.877365	-72.613926	201.589273
862.0	158.0800018310547	174.239990234375	19.600000381469727	155.36	171.52	17.2	161.20000000000005	176.72	22.1	110587.0	33.818261	-77.218145	198.258625
863.0	160.3199920654297	178.39999389648438	21.200000762939453	157.52	176.48	18.3	162.72	180.64	24.3	94116.0	35.548387	-78.07607	201.975713
864.0	160.63999938964844	167.67999267578125	18.0	158.48	164.56	15.2	162.72	169.44	21.1	91295.0	27.764784	-78.091788	196.378976
865.0	163.36000061035156	176.0	20.600000381469727	161.28	173.04	18.1	166.8	178.32	24.5	81906.0	32.40581	-78.402629	202.913499
866.0	164.63999938964844	181.44000244140625	23.0	162.24	178.16	18.9	167.04	183.28	25.5	80730.0	34.880468	-78.712884	207.53435
867.0	165.1199951171875	184.9599914550781	19.399999618530273	162.32	181.76	17.2	168.16	188.0	22.0	100564.0	37.589687	-83.096581	207.958924
868.0	165.44000244140625	178.87998962402344	19.0	163.04	176.48	16.400000000000002	167.6	181.44	22.8	103016.0	33.324177	-81.451815	204.929202
869.0	167.51998901367188	174.239990234375	21.600000381469727	165.28	171.6	18.1	170.08	177.20000000000005	24.5	118628.0	28.149686	-78.490602	205.548558
870.0	168.16000366210938	183.0399932861328	17.600000381469727	165.76	180.48	15.0	170.0	185.6	21.4	103812.0	34.413496	-84.244937	208.4979
871.0	169.9199981689453	170.72000122070312	20.200000762939453	167.04	168.48	17.8	172.56	173.20000000000005	22.700000000000006	102945.0	24.802543	-79.895023	204.534539
872.0	170.55999755859375	178.72000122070312	18.399999618530273	167.04	175.76	15.9	172.56	181.28	20.6	104064.0	29.849082	-84.023242	208.425779
873.0	172.0	175.36000061035156	20.80000114440918	169.44	172.72	17.3	174.08	178.4	23.5	94268.0	26.532669	-80.752947	208.251626
874.0	171.51998901367188	182.72000122070312	20.399999618530273	169.44	179.92000000000004	16.5	173.52	185.68	23.1	109101.0	32.186402	-83.767764	211.892446
875.0	175.0399932861328	180.8000030517578	19.200000762939453	172.72	178.08	15.8	177.04	183.44	21.8	100417.0	29.010211	-84.916121	212.431422
876.0	175.51998901367188	176.95999145507812	19.600000381469727	173.6	174.88	15.0	178.08	179.68	22.200000000000006	95231.0	25.626571	-83.289418	211.459648
877.0	173.1199951171875	186.87998962402344	21.0	170.48	183.36	17.900000000000006	175.76	189.44	23.200000000000006	90935.0	34.490108	-84.334083	214.960302
878.0	176.16000366210938	168.8000030517578	25.0	174.32	166.64	18.9	177.92000000000004	173.76	28.0	114931.0	20.107293	-76.987415	209.41407
879.0	177.9199981689453	184.0	20.200000762939453	175.68	179.92000000000004	17.7	181.2	186.88	22.0	99939.0	29.455839	-85.791522	216.292787
880.0	181.1199951171875	173.1199951171875	20.200000762939453	177.6	171.12	15.8	184.48	176.4	22.4	113410.0	19.914997	-83.650933	212.68599
881.0	179.67999267578125	176.8000030517578	19.80000114440918	177.92000000000004	173.92000000000004	16.8	183.2	178.96	22.6	92366.0	23.33225	-84.455838	214.056573
882.0	182.87998962402344	180.3199920654297	19.80000114440918	179.6	176.96	15.9	185.6	183.28	23.3	136111.0	23.744264	-86.153036	217.519128
883.0	180.1599884033203	185.9199981689453	23.0	178.24	182.96	19.5	186.08	189.52	25.9	110080.0	29.831355	-84.457598	219.797587
884.0	182.55999755859372	170.72000122070312	21.80000114440918	179.44	168.56	18.4	185.84	172.88	24.6	88476.0	17.413227	-82.042294	213.772165
885.0	185.75999450683597	173.44000244140625	18.399999618530273	183.2	171.12	15.4	190.0	176.32	21.3	99756.0	16.979869	-86.752551	215.134525
886.0	183.1999969482422	166.55999755859375	22.399999618530273	179.36	165.12	19.5	188.32	169.6	26.700000000000006	121980.0	14.569554	-80.945784	211.75235
887.0	184.8000030517578	174.39999389648438	23.20000076293945	182.64	171.52	19.4	188.0	177.04	25.700000000000006	110404.0	18.432435	-82.626091	216.984299
888.0	189.59999084472656	176.47999572753906	19.600000381469727	185.68	174.48	16.1	192.64	178.72	24.0	101215.0	16.885529	-87.097761	220.043932
889.0	191.0399932861328	182.55999755859372	18.80000114440918	187.92	180.4	15.6	194.4	184.72	23.3	122745.0	21.254763	-90.130056	223.829029
890.0	191.67999267578125	179.1999969482422	19.600000381469727	187.6	177.36	16.2	194.48	181.04	23.700000000000006	112988.0	17.871124	-88.503354	222.857255
891.0	188.63999938964844	173.1199951171875	22.200000762939453	185.12	169.44	19.6	192.24	175.04	26.1	102981.0	15.393582	-84.34018	218.67746
892.0	192.8000030517578	184.9599914550781	21.200000762939453	188.48	182.64	18.1	195.04	186.96	24.0	96621.0	21.596667	-89.617928	226.935019
893.0	193.1199951171875	176.63999938964844	22.0	189.44	174.72	18.2	195.76	178.88	25.1	103424.0	15.942934	-86.60311	223.2942
894.0	194.3999938964844	172.47999572753906	21.80000114440918	190.56	168.32	19.0	196.48	174.64	24.0	97441.0	11.814762	-85.524077	221.418662
895.0	195.0399932861328	180.8000030517578	20.600000381469727	192.08	178.48	16.900000000000002	197.44	183.2	24.5	110474.0	17.605833	-89.104627	226.213667
896.0	194.0800018310547	167.0399932861328	24.0	190.8	164.64	19.700000000000006	196.48	169.76	26.5	105825.0	8.327398	-82.509846	219.691514
897.0	196.63999938964844	175.1999969482422	21.399999618530273	194.24	171.28	19.1	199.6	177.36	24.1	94802.0	12.193163	-88.043072	224.482407
898.0	198.0800018310547	178.72000122070312	20.0	195.12	176.96	16.400000000000002	200.64	180.96	24.200000000000006	98568.0	14.429642	-90.252984	226.752643
899.0	197.27999877929688	184.0	20.0	193.92	181.36	17.3	199.92	186.08	25.5	95529.0	18.557814	-91.332017	228.62818
900.0	199.1999969482422	175.83999633789062	17.600000381469727	196.24	173.12	15.8	202.24	178.48	20.8	92195.0	11.65608	-91.365799	225.089392
901.0	199.67999267578125	171.1999969482422	20.0	197.76	167.6	16.900000000000002	202.4	173.6	22.8	86094.0	7.595135	-88.643173	224.011476
902.0	199.1999969482422	183.83999633789062	23.399999618530273	196.4	181.52	19.1	201.68	186.72	27.9	117793.0	17.511494	-89.449837	231.123073
903.0	203.1999969482422	175.51998901367188	20.80000114440918	199.52	173.12	18.1	205.28	178.4	24.200000000000006	104035.0	9.462599	-90.066829	228.882748
904.0	203.51998901367188	182.3999938964844	22.0	199.6	180.0	19.0	206.0	184.24	25.5	102016.0	13.188142	-91.181404	232.960512
905.0	204.63999938964844	168.3199920654297	20.600000381469727	202.4	165.84	15.8	207.6	171.04	22.9	111751.0	2.628093	-88.457018	226.141581
906.0	205.27999877929688	172.47999572753906	20.200000762939453	202.56	169.04	16.400000000000002	208.56	175.68	23.200000000000006	114275.0	5.438152	-90.375325	227.762586
907.0	207.67999267578125	179.0399932861328	21.600000381469727	204.4	176.96	17.7	210.0	181.52	25.5	105942.0	8.761066	-91.525441	234.042575
908.0	207.67999267578125	166.72000122070312	19.80000114440918	205.36	164.48	17.3	210.48	169.44	22.9	93515.0	0.16282	-89.879502	227.185511
909.0	207.1999969482422	175.0399932861328	22.200000762939453	204.8	173.04	18.1	209.52	177.6	25.700000000000006	91443.0	6.490974	-90.137325	231.373529
910.0	210.0800018310547	172.47999572753906	20.0	207.44	168.0	17.3	213.12	174.96	26.0	113116.0	2.570251	-91.83335	231.008742
911.0	210.239990234375	177.1199951171875	23.0	207.52	174.24	18.7	213.12	178.96	26.1	101883.0	6.225683	-90.738599	234.729941
912.0	212.47999572753903	180.47999572753903	21.0	210.0	178.64	18.0	215.84	183.12	25.6	94487.0	7.14405	-93.787785	236.745644
913.0	212.9599914550781	168.3199920654297	17.399999618530273	210.96	165.52	15.2	216.08	171.44	20.1	91224.0	-2.095004	-94.077044	229.74019
914.0	214.0800018310547	168.16000366210938	21.600000381469727	211.6	165.28	18.9	216.64	170.64	24.200000000000006	96218.0	-2.500516	-90.259666	232.383472
915.0	215.83999633789062	185.9199981689453	17.600000381469727	213.04	182.8	15.0	221.68	189.44	20.3	141021.0	9.014398	-99.06436	241.17586
916.0	214.72000122070312	172.47999572753906	22.60000038146973	212.32	170.24	19.8	217.04	175.12	27.3	100105.0	-0.19681	-90.825986	235.451328
917.0	217.44000244140625	185.44000244140625	20.399999618530273	214.08	182.88	18.9	220.0	187.92	23.8	79542.0	7.797127	-97.438245	242.117758
918.0	218.0800018310547	173.44000244140625	19.399999618530273	215.2	171.12	17.0	220.56	175.36	22.8	77885.0	-1.341087	-95.262114	236.308735
919.0	221.59999084472656	181.44000244140625	18.0	217.68	179.84	16.3	225.2	184.88	21.9	81268.0	2.018325	-99.443352	242.546479
920.0	221.75999450683597	168.16000366210938	19.200000762939453	219.2	165.84	15.3	223.92	170.16	21.700000000000006	92491.0	-7.189999	-95.057896	236.380891
921.0	222.72000122070312	174.87998962402344	20.200000762939453	220.8	172.56	17.1	227.44	177.52	25.5	122129.0	-2.753538	-96.446598	240.963609
922.0	223.51998901367188	172.16000366210938	22.0	220.64	168.88	19.1	226.32	174.0	25.200000000000006	83224.0	-5.392646	-94.272227	240.895599
923.0	224.9599914550781	170.55999755859375	19.399999618530273	222.8	167.84	16.8	228.88	172.48	23.3	100585.0	-6.777985	-96.755094	239.843446
924.0	226.87998962402344	166.39999389648438	19.600000381469727	224.48	164.16	16.5	229.36	168.8	23.1	87962.0	-11.446123	-95.145869	239.01595
925.0	142.239990234375	191.83999633789062	21.200000762939453	139.28	188.4	17.900000000000006	144.88	194.0	26.200000000000006	124337.0	55.825688	-76.664967	197.358902
926.0	148.63999938964844	194.3999938964844	18.399999618530273	143.76	190.32	15.3	151.44	196.8	22.9	198413.0	53.131622	-81.719846	201.716997
927.0	151.1999969482422	191.1999969482422	20.0	148.64	186.48	15.4	153.68	194.4	24.200000000000006	121130.0	49.918934	-79.83708	202.298219
928.0	151.51998901367188	199.3600006103516	20.600000381469727	148.96	196.24	16.400000000000002	156.48	202.16	24.6	174368.0	55.066313	-81.49991	207.38589
929.0	153.1199951171875	203.83999633789062	23.20000076293945	151.12	199.2	18.4	157.20000000000005	207.2	25.6	167813.0	58.114552	-81.51856	211.35751
930.0	157.27999877929688	188.9599914550781	22.0	154.88	185.44	18.2	158.88	192.0	23.8	76986.0	45.122843	-79.394862	205.98132
931.0	157.59999084472656	190.3999938964844	18.600000381469727	155.44	186.24	15.7	159.92000000000004	193.76	21.1	85323.0	45.15934	-82.425984	205.939074
932.0	160.47999572753906	201.59999084472656	21.399999618530273	157.44	196.32	16.1	162.8	204.72	23.6	133036.0	52.610426	-84.655133	214.094601
933.0	159.67999267578125	194.55999755859372	20.80000114440918	157.12	191.28	17.900000000000006	162.72	196.8	23.5	118004.0	47.633998	-82.736239	210.559925
934.0	160.95999145507812	189.27999877929688	22.399999618530273	158.16	186.08	19.6	163.28	192.48	25.200000000000006	134969.0	42.828522	-80.561282	208.578245
935.0	162.72000122070312	204.47999572753903	18.200000762939453	160.32	202.08	15.8	166.24	206.56	22.1	108379.0	52.210681	-88.543593	215.855772
936.0	164.0	199.67999267578125	20.200000762939453	160.88	197.68	16.8	167.76	202.24	22.9	101335.0	48.860655	-86.095094	215.282808
937.0	163.51998901367188	190.87998962402344	18.399999618530273	162.24	188.08	16.2	166.32	196.96	22.6	95854.0	42.395163	-85.271539	209.940605
938.0	164.95999145507812	190.0800018310547	22.399999618530273	162.8	186.24	19.1	167.28	192.64	25.1	119299.0	41.245119	-82.00183	211.680123
939.0	169.59999084472656	187.3600006103516	18.399999618530273	167.20000000000005	185.2	16.2	172.16	190.56	21.1	89666.0	36.110009	-85.924658	211.816177
940.0	170.55999755859375	198.3999938964844	22.0	167.36	196.32	18.6	173.52	203.12	25.8	104125.0	43.490984	-85.944481	219.61514
941.0	171.67999267578125	203.51998901367188	20.200000762939453	169.52	201.52	17.2	175.36	206.96	24.5	113328.0	47.115686	-89.524445	222.496473
942.0	173.44000244140625	192.1599884033203	22.200000762939453	170.0	189.84	16.8	175.12	197.12	24.700000000000006	179260.0	38.078313	-84.882925	217.88388
943.0	173.59999084472656	199.3600006103516	20.200000762939453	171.68	197.04	16.8	175.84	202.48	22.6	69132.0	42.413934	-88.737017	221.270167
944.0	175.36000061035156	195.67999267578125	21.399999618530273	173.6	192.48	17.6	177.36	197.92	23.8	90226.0	39.741212	-87.384442	220.803347
945.0	176.3199920654297	189.75999450683597	21.600000381469727	174.08	187.28	18.2	178.48	192.4	24.4	97002.0	34.935736	-85.209485	218.821667
946.0	180.47999572753903	203.0399932861328	19.80000114440918	176.24	199.84	17.5	182.96	207.52	21.9	118855.0	41.816125	-91.583157	227.185369
947.0	180.0	204.1599884033203	23.60000038146973	177.6	201.6	21.4	182.32	208.32	26.200000000000006	91426.0	42.661498	-88.570099	229.285564
948.0	180.0	191.3600006103516	21.0	177.44	188.48	16.900000000000002	182.48	193.68	23.4	74759.0	33.31872	-87.471829	221.524735
949.0	180.63999938964844	198.87998962402344	23.20000076293945	177.68	196.48	19.5	182.4	201.28	26.0	88344.0	38.499713	-88.312862	227.011216
950.0	180.0	195.3600006103516	21.200000762939453	178.16	192.72	18.1	182.72	198.08	24.200000000000006	73688.0	36.162393	-88.568339	223.54455
951.0	182.3999938964844	188.63999938964844	19.600000381469727	179.36	186.16	17.3	185.28	191.28	21.700000000000006	89017.0	30.716109	-88.32858	221.41448
952.0	184.47999572753903	195.1999969482422	22.0	181.92	192.32	19.4	186.4	196.96	24.700000000000006	78694.0	33.901685	-88.912963	226.540285
953.0	184.63999938964844	206.87998962402344	21.200000762939453	182.0	201.76	17.0	186.24	210.08	23.4	85427.0	41.825511	-93.315896	232.85015
954.0	187.0399932861328	199.67999267578125	20.399999618530273	183.76	196.64	16.2	189.04	203.6	22.6	110482.0	35.668309	-92.802009	230.215127
955.0	187.51998901367188	205.44000244140625	19.200000762939453	183.76	198.88	15.3	191.76	208.24	21.1	186859.0	38.615706	-95.286049	232.990316
956.0	185.59999084472656	190.55999755859372	21.399999618530273	182.96	188.32	19.3	188.32	194.08	23.8	101480.0	29.877238	-89.221459	225.420122
957.0	189.75999450683597	192.63999938964844	18.600000381469727	186.4	190.72	16.3	192.96	195.92	20.8	92813.0	28.937526	-92.579727	228.229334
958.0	191.83999633789062	206.3999938964844	19.399999618530273	189.2	203.52	16.0	194.56	210.16	22.4	157564.0	37.032304	-96.726597	236.092195
959.0	191.67999267578125	198.239990234375	20.80000114440918	189.6	195.92	18.6	194.64	201.76	24.0	90855.0	31.412184	-92.889982	232.850186
960.0	191.51998901367188	188.1599884033203	22.60000038146973	188.24	186.08	19.4	193.92	191.04	26.200000000000006	115273.0	24.370229	-88.505113	228.598269
