label_id	ganglion_id	merged_bilateral_ganglion_id	ganglion_name	ganglion_name_short	gangliaColourScheme
3434	19.0		None	None	None
3435	17.0	9.0	mushroom bodies	MB	255-161-3-0
3436	19.0		None	None	None
3437	17.0	9.0	mushroom bodies	MB	255-161-3-0
3438	17.0	9.0	mushroom bodies	MB	255-161-3-0
3439	19.0		None	None	None
3440	8.0	4.0	dorsal ganglion	DG	255-104-60-255
3441	19.0		None	None	None
3442	8.0	4.0	dorsal ganglion	DG	255-104-60-255
3443	19.0		None	None	None
3444	8.0	4.0	dorsal ganglion	DG	255-104-60-255
3445	8.0	4.0	dorsal ganglion	DG	255-104-60-255
3446	19.0		None	None	None
3447	7.0	4.0	dorsal ganglion	DG	255-104-60-255
3449	11.0	6.0	circumpalpal ganglia	CpG	255-255-203-255
3450	19.0		None	None	None
3451	19.0		None	None	None
3452	17.0	9.0	mushroom bodies	MB	255-161-3-0
3453	17.0	9.0	mushroom bodies	MB	255-161-3-0
3454	17.0	9.0	mushroom bodies	MB	255-161-3-0
3455	19.0		None	None	None
3456	17.0	9.0	mushroom bodies	MB	255-161-3-0
3457	19.0		None	None	None
3458	17.0	9.0	mushroom bodies	MB	255-161-3-0
3459	8.0	4.0	dorsal ganglion	DG	255-104-60-255
3460	19.0		None	None	None
3461	19.0		None	None	None
3462	8.0	4.0	dorsal ganglion	DG	255-104-60-255
3463	19.0		None	None	None
3464	8.0	4.0	dorsal ganglion	DG	255-104-60-255
3465	8.0	4.0	dorsal ganglion	DG	255-104-60-255
3466	19.0		None	None	None
3467	8.0	4.0	dorsal ganglion	DG	255-104-60-255
3468	8.0	4.0	dorsal ganglion	DG	255-104-60-255
3470	17.0	9.0	mushroom bodies	MB	255-161-3-0
3471	17.0	9.0	mushroom bodies	MB	255-161-3-0
3472	17.0	9.0	mushroom bodies	MB	255-161-3-0
3473	19.0		None	None	None
3474	19.0		None	None	None
3475	8.0	4.0	dorsal ganglion	DG	255-104-60-255
3476	19.0		None	None	None
3477	19.0		None	None	None
3478	17.0	9.0	mushroom bodies	MB	255-161-3-0
3479	17.0	9.0	mushroom bodies	MB	255-161-3-0
3480	19.0		None	None	None
3481	17.0	9.0	mushroom bodies	MB	255-161-3-0
3482	19.0		None	None	None
3483	19.0		None	None	None
3484	19.0		None	None	None
3486	19.0		None	None	None
3487	12.0	6.0	circumpalpal ganglia	CpG	255-255-203-255
3491	12.0	6.0	circumpalpal ganglia	CpG	255-255-203-255
3492	19.0		None	None	None
3493	12.0	6.0	circumpalpal ganglia	CpG	255-255-203-255
3494	12.0	6.0	circumpalpal ganglia	CpG	255-255-203-255
3495	18.0	9.0	mushroom bodies	MB	255-161-3-0
3496	18.0	9.0	mushroom bodies	MB	255-161-3-0
3504	12.0	6.0	circumpalpal ganglia	CpG	255-255-203-255
3505	19.0		None	None	None
3506	1.0	1.0	palpal ganglia	PG	255-181-131-84
3507	1.0	1.0	palpal ganglia	PG	255-181-131-84
3508	1.0	1.0	palpal ganglia	PG	255-181-131-84
3509	19.0		None	None	None
3510	18.0	9.0	mushroom bodies	MB	255-161-3-0
3511	18.0	9.0	mushroom bodies	MB	255-161-3-0
3519	19.0		None	None	None
3520	5.0	3.0	ventro-medial ganglia	VMG	255-141-254-193
3521	19.0		None	None	None
3522	5.0	3.0	ventro-medial ganglia	VMG	255-141-254-193
3523	1.0	1.0	palpal ganglia	PG	255-181-131-84
3524	19.0		None	None	None
3525	18.0	9.0	mushroom bodies	MB	255-161-3-0
3526	18.0	9.0	mushroom bodies	MB	255-161-3-0
3527	18.0	9.0	mushroom bodies	MB	255-161-3-0
3528	19.0		None	None	None
3529	18.0	9.0	mushroom bodies	MB	255-161-3-0
3534	5.0	3.0	ventro-medial ganglia	VMG	255-141-254-193
3535	5.0	3.0	ventro-medial ganglia	VMG	255-141-254-193
3536	18.0	9.0	mushroom bodies	MB	255-161-3-0
3537	18.0	9.0	mushroom bodies	MB	255-161-3-0
3538	18.0	9.0	mushroom bodies	MB	255-161-3-0
3539	18.0	9.0	mushroom bodies	MB	255-161-3-0
3540	18.0	9.0	mushroom bodies	MB	255-161-3-0
3541	18.0	9.0	mushroom bodies	MB	255-161-3-0
3542	18.0	9.0	mushroom bodies	MB	255-161-3-0
3543	19.0		None	None	None
3544	19.0		None	None	None
3546	19.0		None	None	None
3547	6.0	3.0	ventro-medial ganglia	VMG	255-141-254-193
3553	19.0		None	None	None
3554	7.0	4.0	dorsal ganglion	DG	255-104-60-255
3555	18.0	9.0	mushroom bodies	MB	255-161-3-0
3556	18.0	9.0	mushroom bodies	MB	255-161-3-0
3557	18.0	9.0	mushroom bodies	MB	255-161-3-0
3558	18.0	9.0	mushroom bodies	MB	255-161-3-0
3559	18.0	9.0	mushroom bodies	MB	255-161-3-0
3560	18.0	9.0	mushroom bodies	MB	255-161-3-0
3564	19.0		None	None	None
3565	2.0	1.0	palpal ganglia	PG	255-181-131-84
3566	19.0		None	None	None
3567	19.0		None	None	None
3568	7.0	4.0	dorsal ganglion	DG	255-104-60-255
3569	7.0	4.0	dorsal ganglion	DG	255-104-60-255
3570	19.0		None	None	None
3571	7.0	4.0	dorsal ganglion	DG	255-104-60-255
3572	19.0		None	None	None
3573	19.0		None	None	None
3574	2.0	1.0	palpal ganglia	PG	255-181-131-84
3575	2.0	1.0	palpal ganglia	PG	255-181-131-84
3576	17.0	9.0	mushroom bodies	MB	255-161-3-0
3577	19.0		None	None	None
3578	7.0	4.0	dorsal ganglion	DG	255-104-60-255
3579	7.0	4.0	dorsal ganglion	DG	255-104-60-255
3580	7.0	4.0	dorsal ganglion	DG	255-104-60-255
3581	7.0	4.0	dorsal ganglion	DG	255-104-60-255
3582	7.0	4.0	dorsal ganglion	DG	255-104-60-255
3583	7.0	4.0	dorsal ganglion	DG	255-104-60-255
3584	7.0	4.0	dorsal ganglion	DG	255-104-60-255
3585	19.0		None	None	None
3587	19.0		None	None	None
3588	11.0	6.0	circumpalpal ganglia	CpG	255-255-203-255
3589	19.0		None	None	None
3590	2.0	1.0	palpal ganglia	PG	255-181-131-84
3591	17.0	9.0	mushroom bodies	MB	255-161-3-0
3592	19.0		None	None	None
3593	17.0	9.0	mushroom bodies	MB	255-161-3-0
3594	17.0	9.0	mushroom bodies	MB	255-161-3-0
3595	8.0	4.0	dorsal ganglion	DG	255-104-60-255
3596	8.0	4.0	dorsal ganglion	DG	255-104-60-255
3597	8.0	4.0	dorsal ganglion	DG	255-104-60-255
3598	8.0	4.0	dorsal ganglion	DG	255-104-60-255
3599	8.0	4.0	dorsal ganglion	DG	255-104-60-255
3601	8.0	4.0	dorsal ganglion	DG	255-104-60-255
3602	8.0	4.0	dorsal ganglion	DG	255-104-60-255
3603	8.0	4.0	dorsal ganglion	DG	255-104-60-255
3604	7.0	4.0	dorsal ganglion	DG	255-104-60-255
3605	8.0	4.0	dorsal ganglion	DG	255-104-60-255
3606	19.0		None	None	None
3607	7.0	4.0	dorsal ganglion	DG	255-104-60-255
3608	19.0		None	None	None
3609	19.0		None	None	None
3610	17.0	9.0	mushroom bodies	MB	255-161-3-0
3611	17.0	9.0	mushroom bodies	MB	255-161-3-0
3612	17.0	9.0	mushroom bodies	MB	255-161-3-0
3613	17.0	9.0	mushroom bodies	MB	255-161-3-0
3614	17.0	9.0	mushroom bodies	MB	255-161-3-0
3615	17.0	9.0	mushroom bodies	MB	255-161-3-0
3616	17.0	9.0	mushroom bodies	MB	255-161-3-0
3617	17.0	9.0	mushroom bodies	MB	255-161-3-0
3618	17.0	9.0	mushroom bodies	MB	255-161-3-0
3619	17.0	9.0	mushroom bodies	MB	255-161-3-0
3620	17.0	9.0	mushroom bodies	MB	255-161-3-0
3621	8.0	4.0	dorsal ganglion	DG	255-104-60-255
3622	8.0	4.0	dorsal ganglion	DG	255-104-60-255
3623	19.0		None	None	None
3624	8.0	4.0	dorsal ganglion	DG	255-104-60-255
3625	8.0	4.0	dorsal ganglion	DG	255-104-60-255
3626	8.0	4.0	dorsal ganglion	DG	255-104-60-255
3627	19.0		None	None	None
3628	19.0		None	None	None
3629	19.0		None	None	None
3630	19.0		None	None	None
3632	19.0		None	None	None
3633	17.0	9.0	mushroom bodies	MB	255-161-3-0
3634	19.0		None	None	None
3635	17.0	9.0	mushroom bodies	MB	255-161-3-0
3636	17.0	9.0	mushroom bodies	MB	255-161-3-0
3637	19.0		None	None	None
3638	19.0		None	None	None
3639	8.0	4.0	dorsal ganglion	DG	255-104-60-255
3640	19.0		None	None	None
3641	19.0		None	None	None
3642	19.0		None	None	None
3643	19.0		None	None	None
3644	17.0	9.0	mushroom bodies	MB	255-161-3-0
3645	17.0	9.0	mushroom bodies	MB	255-161-3-0
3646	17.0	9.0	mushroom bodies	MB	255-161-3-0
3647	17.0	9.0	mushroom bodies	MB	255-161-3-0
3648	19.0		None	None	None
3649	19.0		None	None	None
3651	19.0		None	None	None
3652	17.0	9.0	mushroom bodies	MB	255-161-3-0
3658	19.0		None	None	None
3660	12.0	6.0	circumpalpal ganglia	CpG	255-255-203-255
3661	19.0		None	None	None
3662	19.0		None	None	None
3663	19.0		None	None	None
3664	19.0		None	None	None
3665	18.0	9.0	mushroom bodies	MB	255-161-3-0
3666	18.0	9.0	mushroom bodies	MB	255-161-3-0
3667	19.0		None	None	None
3677	19.0		None	None	None
3678	12.0	6.0	circumpalpal ganglia	CpG	255-255-203-255
3679	1.0	1.0	palpal ganglia	PG	255-181-131-84
3680	19.0		None	None	None
3681	1.0	1.0	palpal ganglia	PG	255-181-131-84
3682	1.0	1.0	palpal ganglia	PG	255-181-131-84
3683	19.0		None	None	None
3684	18.0	9.0	mushroom bodies	MB	255-161-3-0
3685	18.0	9.0	mushroom bodies	MB	255-161-3-0
3686	18.0	9.0	mushroom bodies	MB	255-161-3-0
3687	18.0	9.0	mushroom bodies	MB	255-161-3-0
3688	18.0	9.0	mushroom bodies	MB	255-161-3-0
3689	18.0	9.0	mushroom bodies	MB	255-161-3-0
3690	19.0		None	None	None
3700	5.0	3.0	ventro-medial ganglia	VMG	255-141-254-193
3701	5.0	3.0	ventro-medial ganglia	VMG	255-141-254-193
3702	19.0		None	None	None
3703	1.0	1.0	palpal ganglia	PG	255-181-131-84
3704	19.0		None	None	None
3705	1.0	1.0	palpal ganglia	PG	255-181-131-84
3706	19.0		None	None	None
3707	19.0		None	None	None
3708	18.0	9.0	mushroom bodies	MB	255-161-3-0
3709	18.0	9.0	mushroom bodies	MB	255-161-3-0
3710	18.0	9.0	mushroom bodies	MB	255-161-3-0
3711	18.0	9.0	mushroom bodies	MB	255-161-3-0
3712	18.0	9.0	mushroom bodies	MB	255-161-3-0
3713	18.0	9.0	mushroom bodies	MB	255-161-3-0
3714	19.0		None	None	None
3715	19.0		None	None	None
3728	5.0	3.0	ventro-medial ganglia	VMG	255-141-254-193
3729	5.0	3.0	ventro-medial ganglia	VMG	255-141-254-193
3730	18.0	9.0	mushroom bodies	MB	255-161-3-0
3731	18.0	9.0	mushroom bodies	MB	255-161-3-0
3732	18.0	9.0	mushroom bodies	MB	255-161-3-0
3733	19.0		None	None	None
3734	18.0	9.0	mushroom bodies	MB	255-161-3-0
3735	18.0	9.0	mushroom bodies	MB	255-161-3-0
3736	18.0	9.0	mushroom bodies	MB	255-161-3-0
3737	19.0		None	None	None
3738	18.0	9.0	mushroom bodies	MB	255-161-3-0
3739	18.0	9.0	mushroom bodies	MB	255-161-3-0
3740	18.0	9.0	mushroom bodies	MB	255-161-3-0
3741	19.0		None	None	None
3746	19.0		None	None	None
3748	19.0		None	None	None
3749	6.0	3.0	ventro-medial ganglia	VMG	255-141-254-193
3751	13.0		None	None	None
3756	18.0	9.0	mushroom bodies	MB	255-161-3-0
3757	7.0	4.0	dorsal ganglion	DG	255-104-60-255
3758	19.0		None	None	None
3759	19.0		None	None	None
3760	18.0	9.0	mushroom bodies	MB	255-161-3-0
3761	18.0	9.0	mushroom bodies	MB	255-161-3-0
3762	19.0		None	None	None
3763	19.0		None	None	None
3764	19.0		None	None	None
3765	11.0	6.0	circumpalpal ganglia	CpG	255-255-203-255
3766	19.0		None	None	None
3767	19.0		None	None	None
3768	2.0	1.0	palpal ganglia	PG	255-181-131-84
3769	6.0	3.0	ventro-medial ganglia	VMG	255-141-254-193
3770	19.0		None	None	None
3771	7.0	4.0	dorsal ganglion	DG	255-104-60-255
3772	7.0	4.0	dorsal ganglion	DG	255-104-60-255
3773	7.0	4.0	dorsal ganglion	DG	255-104-60-255
3774	7.0	4.0	dorsal ganglion	DG	255-104-60-255
3775	19.0		None	None	None
3776	7.0	4.0	dorsal ganglion	DG	255-104-60-255
3777	19.0		None	None	None
3779	19.0		None	None	None
3780	2.0	1.0	palpal ganglia	PG	255-181-131-84
3781	19.0		None	None	None
3782	17.0	9.0	mushroom bodies	MB	255-161-3-0
3783	7.0	4.0	dorsal ganglion	DG	255-104-60-255
3784	7.0	4.0	dorsal ganglion	DG	255-104-60-255
3785	7.0	4.0	dorsal ganglion	DG	255-104-60-255
3786	7.0	4.0	dorsal ganglion	DG	255-104-60-255
3787	7.0	4.0	dorsal ganglion	DG	255-104-60-255
3788	7.0	4.0	dorsal ganglion	DG	255-104-60-255
3789	7.0	4.0	dorsal ganglion	DG	255-104-60-255
3790	19.0		None	None	None
3791	19.0		None	None	None
3792	19.0		None	None	None
3793	19.0		None	None	None
3794	17.0	9.0	mushroom bodies	MB	255-161-3-0
3795	19.0		None	None	None
3796	17.0	9.0	mushroom bodies	MB	255-161-3-0
3797	8.0	4.0	dorsal ganglion	DG	255-104-60-255
3798	19.0		None	None	None
3799	19.0		None	None	None
3800	7.0	4.0	dorsal ganglion	DG	255-104-60-255
3801	19.0		None	None	None
3805	17.0	9.0	mushroom bodies	MB	255-161-3-0
3806	19.0		None	None	None
3807	19.0		None	None	None
3808	17.0	9.0	mushroom bodies	MB	255-161-3-0
3809	17.0	9.0	mushroom bodies	MB	255-161-3-0
3810	19.0		None	None	None
3811	17.0	9.0	mushroom bodies	MB	255-161-3-0
3812	17.0	9.0	mushroom bodies	MB	255-161-3-0
3813	17.0	9.0	mushroom bodies	MB	255-161-3-0
3814	17.0	9.0	mushroom bodies	MB	255-161-3-0
3815	8.0	4.0	dorsal ganglion	DG	255-104-60-255
3816	8.0	4.0	dorsal ganglion	DG	255-104-60-255
3817	8.0	4.0	dorsal ganglion	DG	255-104-60-255
3818	19.0		None	None	None
3819	8.0	4.0	dorsal ganglion	DG	255-104-60-255
3820	19.0		None	None	None
3821	19.0		None	None	None
3822	19.0		None	None	None
3823	19.0		None	None	None
3825	19.0		None	None	None
3826	19.0		None	None	None
3827	17.0	9.0	mushroom bodies	MB	255-161-3-0
3828	17.0	9.0	mushroom bodies	MB	255-161-3-0
3829	17.0	9.0	mushroom bodies	MB	255-161-3-0
3830	19.0		None	None	None
3831	17.0	9.0	mushroom bodies	MB	255-161-3-0
3832	17.0	9.0	mushroom bodies	MB	255-161-3-0
3833	19.0		None	None	None
3834	19.0		None	None	None
3835	19.0		None	None	None
3836	10.0	5.0	antennal ganglia	AG	255-138-205-0
3837	10.0	5.0	antennal ganglia	AG	255-138-205-0
3838	8.0	4.0	dorsal ganglion	DG	255-104-60-255
3839	8.0	4.0	dorsal ganglion	DG	255-104-60-255
3840	8.0	4.0	dorsal ganglion	DG	255-104-60-255
3841	19.0		None	None	None
3842	19.0		None	None	None
3843	19.0		None	None	None
3844	19.0		None	None	None
3845	19.0		None	None	None
3846	19.0		None	None	None
3847	17.0	9.0	mushroom bodies	MB	255-161-3-0
3848	17.0	9.0	mushroom bodies	MB	255-161-3-0
3849	17.0	9.0	mushroom bodies	MB	255-161-3-0
3850	17.0	9.0	mushroom bodies	MB	255-161-3-0
3851	17.0	9.0	mushroom bodies	MB	255-161-3-0
3852	17.0	9.0	mushroom bodies	MB	255-161-3-0
3853	19.0		None	None	None
3854	19.0		None	None	None
3855	19.0		None	None	None
3857	19.0		None	None	None
3858	19.0		None	None	None
3859	12.0	6.0	circumpalpal ganglia	CpG	255-255-203-255
3864	19.0		None	None	None
3865	19.0		None	None	None
3866	12.0	6.0	circumpalpal ganglia	CpG	255-255-203-255
3867	19.0		None	None	None
3868	12.0	6.0	circumpalpal ganglia	CpG	255-255-203-255
3869	1.0	1.0	palpal ganglia	PG	255-181-131-84
3870	1.0	1.0	palpal ganglia	PG	255-181-131-84
3871	18.0	9.0	mushroom bodies	MB	255-161-3-0
3872	18.0	9.0	mushroom bodies	MB	255-161-3-0
3873	19.0		None	None	None
3874	19.0		None	None	None
3875	18.0	9.0	mushroom bodies	MB	255-161-3-0
3876	19.0		None	None	None
3885	5.0	3.0	ventro-medial ganglia	VMG	255-141-254-193
3886	1.0	1.0	palpal ganglia	PG	255-181-131-84
3887	18.0	9.0	mushroom bodies	MB	255-161-3-0
3888	18.0	9.0	mushroom bodies	MB	255-161-3-0
3889	18.0	9.0	mushroom bodies	MB	255-161-3-0
3890	18.0	9.0	mushroom bodies	MB	255-161-3-0
3891	18.0	9.0	mushroom bodies	MB	255-161-3-0
3892	19.0		None	None	None
3895	13.0		None	None	None
3897	5.0	3.0	ventro-medial ganglia	VMG	255-141-254-193
3898	18.0	9.0	mushroom bodies	MB	255-161-3-0
3899	18.0	9.0	mushroom bodies	MB	255-161-3-0
3900	18.0	9.0	mushroom bodies	MB	255-161-3-0
3901	18.0	9.0	mushroom bodies	MB	255-161-3-0
3902	18.0	9.0	mushroom bodies	MB	255-161-3-0
3909	6.0	3.0	ventro-medial ganglia	VMG	255-141-254-193
3912	13.0		None	None	None
3913	13.0		None	None	None
3916	7.0	4.0	dorsal ganglion	DG	255-104-60-255
3917	18.0	9.0	mushroom bodies	MB	255-161-3-0
3918	18.0	9.0	mushroom bodies	MB	255-161-3-0
3919	18.0	9.0	mushroom bodies	MB	255-161-3-0
3920	19.0		None	None	None
3921	19.0		None	None	None
3922	19.0		None	None	None
3923	19.0		None	None	None
3926	11.0	6.0	circumpalpal ganglia	CpG	255-255-203-255
3927	11.0	6.0	circumpalpal ganglia	CpG	255-255-203-255
3928	11.0	6.0	circumpalpal ganglia	CpG	255-255-203-255
3929	19.0		None	None	None
3930	6.0	3.0	ventro-medial ganglia	VMG	255-141-254-193
3931	6.0	3.0	ventro-medial ganglia	VMG	255-141-254-193
3932	6.0	3.0	ventro-medial ganglia	VMG	255-141-254-193
3933	19.0		None	None	None
3934	19.0		None	None	None
3935	7.0	4.0	dorsal ganglion	DG	255-104-60-255
3936	19.0		None	None	None
3937	18.0	9.0	mushroom bodies	MB	255-161-3-0
3940	11.0	6.0	circumpalpal ganglia	CpG	255-255-203-255
3941	11.0	6.0	circumpalpal ganglia	CpG	255-255-203-255
3942	11.0	6.0	circumpalpal ganglia	CpG	255-255-203-255
3943	19.0		None	None	None
3944	2.0	1.0	palpal ganglia	PG	255-181-131-84
3945	19.0		None	None	None
3946	19.0		None	None	None
3947	19.0		None	None	None
3948	7.0	4.0	dorsal ganglion	DG	255-104-60-255
3949	7.0	4.0	dorsal ganglion	DG	255-104-60-255
3950	19.0		None	None	None
3951	7.0	4.0	dorsal ganglion	DG	255-104-60-255
3952	7.0	4.0	dorsal ganglion	DG	255-104-60-255
3953	7.0	4.0	dorsal ganglion	DG	255-104-60-255
3954	19.0		None	None	None
3955	19.0		None	None	None
3956	19.0		None	None	None
3957	19.0		None	None	None
3958	19.0		None	None	None
3959	17.0	9.0	mushroom bodies	MB	255-161-3-0
3960	17.0	9.0	mushroom bodies	MB	255-161-3-0
3961	19.0		None	None	None
3962	8.0	4.0	dorsal ganglion	DG	255-104-60-255
3963	19.0		None	None	None
3964	8.0	4.0	dorsal ganglion	DG	255-104-60-255
3965	19.0		None	None	None
3966	19.0		None	None	None
3967	8.0	4.0	dorsal ganglion	DG	255-104-60-255
3968	8.0	4.0	dorsal ganglion	DG	255-104-60-255
3969	8.0	4.0	dorsal ganglion	DG	255-104-60-255
3970	7.0	4.0	dorsal ganglion	DG	255-104-60-255
3971	7.0	4.0	dorsal ganglion	DG	255-104-60-255
3972	7.0	4.0	dorsal ganglion	DG	255-104-60-255
3973	19.0		None	None	None
3974	7.0	4.0	dorsal ganglion	DG	255-104-60-255
3975	19.0		None	None	None
3978	19.0		None	None	None
3979	17.0	9.0	mushroom bodies	MB	255-161-3-0
3980	19.0		None	None	None
3981	19.0		None	None	None
3982	17.0	9.0	mushroom bodies	MB	255-161-3-0
3983	8.0	4.0	dorsal ganglion	DG	255-104-60-255
3984	8.0	4.0	dorsal ganglion	DG	255-104-60-255
3985	8.0	4.0	dorsal ganglion	DG	255-104-60-255
3986	19.0		None	None	None
3987	8.0	4.0	dorsal ganglion	DG	255-104-60-255
3988	8.0	4.0	dorsal ganglion	DG	255-104-60-255
3989	8.0	4.0	dorsal ganglion	DG	255-104-60-255
3991	19.0		None	None	None
3992	17.0	9.0	mushroom bodies	MB	255-161-3-0
3993	19.0		None	None	None
3994	17.0	9.0	mushroom bodies	MB	255-161-3-0
3995	19.0		None	None	None
3996	17.0	9.0	mushroom bodies	MB	255-161-3-0
3997	8.0	4.0	dorsal ganglion	DG	255-104-60-255
3998	8.0	4.0	dorsal ganglion	DG	255-104-60-255
3999	8.0	4.0	dorsal ganglion	DG	255-104-60-255
4000	8.0	4.0	dorsal ganglion	DG	255-104-60-255
4001	19.0		None	None	None
4002	17.0	9.0	mushroom bodies	MB	255-161-3-0
4003	19.0		None	None	None
4004	19.0		None	None	None
4005	17.0	9.0	mushroom bodies	MB	255-161-3-0
4006	17.0	9.0	mushroom bodies	MB	255-161-3-0
4007	19.0		None	None	None
4008	19.0		None	None	None
4012	12.0	6.0	circumpalpal ganglia	CpG	255-255-203-255
4013	12.0	6.0	circumpalpal ganglia	CpG	255-255-203-255
4014	18.0	9.0	mushroom bodies	MB	255-161-3-0
4015	18.0	9.0	mushroom bodies	MB	255-161-3-0
4023	19.0		None	None	None
4024	19.0		None	None	None
4025	12.0	6.0	circumpalpal ganglia	CpG	255-255-203-255
4026	19.0		None	None	None
4027	1.0	1.0	palpal ganglia	PG	255-181-131-84
4028	19.0		None	None	None
4029	18.0	9.0	mushroom bodies	MB	255-161-3-0
4030	18.0	9.0	mushroom bodies	MB	255-161-3-0
4031	18.0	9.0	mushroom bodies	MB	255-161-3-0
4032	18.0	9.0	mushroom bodies	MB	255-161-3-0
4033	19.0		None	None	None
4034	18.0	9.0	mushroom bodies	MB	255-161-3-0
4035	19.0		None	None	None
4041	19.0		None	None	None
4042	19.0		None	None	None
4043	5.0	3.0	ventro-medial ganglia	VMG	255-141-254-193
4044	19.0		None	None	None
4045	18.0	9.0	mushroom bodies	MB	255-161-3-0
4046	18.0	9.0	mushroom bodies	MB	255-161-3-0
4047	18.0	9.0	mushroom bodies	MB	255-161-3-0
4057	5.0	3.0	ventro-medial ganglia	VMG	255-141-254-193
4058	19.0		None	None	None
4059	18.0	9.0	mushroom bodies	MB	255-161-3-0
4060	18.0	9.0	mushroom bodies	MB	255-161-3-0
4061	18.0	9.0	mushroom bodies	MB	255-161-3-0
4062	18.0	9.0	mushroom bodies	MB	255-161-3-0
4063	18.0	9.0	mushroom bodies	MB	255-161-3-0
4064	19.0		None	None	None
4071	19.0		None	None	None
4078	7.0	4.0	dorsal ganglion	DG	255-104-60-255
4079	18.0	9.0	mushroom bodies	MB	255-161-3-0
4080	19.0		None	None	None
4081	19.0		None	None	None
4082	18.0	9.0	mushroom bodies	MB	255-161-3-0
4083	19.0		None	None	None
4085	11.0	6.0	circumpalpal ganglia	CpG	255-255-203-255
4086	11.0	6.0	circumpalpal ganglia	CpG	255-255-203-255
4087	19.0		None	None	None
4088	6.0	3.0	ventro-medial ganglia	VMG	255-141-254-193
4089	19.0		None	None	None
4090	19.0		None	None	None
4094	7.0	4.0	dorsal ganglion	DG	255-104-60-255
4095	7.0	4.0	dorsal ganglion	DG	255-104-60-255
4096	19.0		None	None	None
4097	19.0		None	None	None
4098	7.0	4.0	dorsal ganglion	DG	255-104-60-255
4099	19.0		None	None	None
4100	19.0		None	None	None
4101	18.0	9.0	mushroom bodies	MB	255-161-3-0
4102	19.0		None	None	None
4103	19.0		None	None	None
4104	11.0	6.0	circumpalpal ganglia	CpG	255-255-203-255
4105	19.0		None	None	None
4106	2.0	1.0	palpal ganglia	PG	255-181-131-84
4107	2.0	1.0	palpal ganglia	PG	255-181-131-84
4108	8.0	4.0	dorsal ganglion	DG	255-104-60-255
4109	19.0		None	None	None
4110	7.0	4.0	dorsal ganglion	DG	255-104-60-255
4111	7.0	4.0	dorsal ganglion	DG	255-104-60-255
4112	7.0	4.0	dorsal ganglion	DG	255-104-60-255
4113	7.0	4.0	dorsal ganglion	DG	255-104-60-255
4114	19.0		None	None	None
4116	19.0		None	None	None
4117	17.0	9.0	mushroom bodies	MB	255-161-3-0
4118	19.0		None	None	None
4119	19.0		None	None	None
4120	19.0		None	None	None
4121	19.0		None	None	None
4122	8.0	4.0	dorsal ganglion	DG	255-104-60-255
4123	8.0	4.0	dorsal ganglion	DG	255-104-60-255
4124	19.0		None	None	None
4125	19.0		None	None	None
4128	19.0		None	None	None
4129	19.0		None	None	None
4130	17.0	9.0	mushroom bodies	MB	255-161-3-0
4131	17.0	9.0	mushroom bodies	MB	255-161-3-0
4132	17.0	9.0	mushroom bodies	MB	255-161-3-0
4133	17.0	9.0	mushroom bodies	MB	255-161-3-0
4134	17.0	9.0	mushroom bodies	MB	255-161-3-0
4135	17.0	9.0	mushroom bodies	MB	255-161-3-0
4136	17.0	9.0	mushroom bodies	MB	255-161-3-0
4137	17.0	9.0	mushroom bodies	MB	255-161-3-0
4138	8.0	4.0	dorsal ganglion	DG	255-104-60-255
4139	8.0	4.0	dorsal ganglion	DG	255-104-60-255
4140	8.0	4.0	dorsal ganglion	DG	255-104-60-255
4141	19.0		None	None	None
4142	19.0		None	None	None
4143	8.0	4.0	dorsal ganglion	DG	255-104-60-255
4144	8.0	4.0	dorsal ganglion	DG	255-104-60-255
4145	8.0	4.0	dorsal ganglion	DG	255-104-60-255
4146	19.0		None	None	None
4147	8.0	4.0	dorsal ganglion	DG	255-104-60-255
4148	8.0	4.0	dorsal ganglion	DG	255-104-60-255
4149	8.0	4.0	dorsal ganglion	DG	255-104-60-255
4150	8.0	4.0	dorsal ganglion	DG	255-104-60-255
4151	19.0		None	None	None
4152	19.0		None	None	None
4154	17.0	9.0	mushroom bodies	MB	255-161-3-0
4155	19.0		None	None	None
4156	17.0	9.0	mushroom bodies	MB	255-161-3-0
4157	17.0	9.0	mushroom bodies	MB	255-161-3-0
4158	19.0		None	None	None
4159	19.0		None	None	None
4160	17.0	9.0	mushroom bodies	MB	255-161-3-0
4161	17.0	9.0	mushroom bodies	MB	255-161-3-0
4162	17.0	9.0	mushroom bodies	MB	255-161-3-0
4163	17.0	9.0	mushroom bodies	MB	255-161-3-0
4164	17.0	9.0	mushroom bodies	MB	255-161-3-0
4165	19.0		None	None	None
4166	19.0		None	None	None
4167	10.0	5.0	antennal ganglia	AG	255-138-205-0
4168	8.0	4.0	dorsal ganglion	DG	255-104-60-255
4169	8.0	4.0	dorsal ganglion	DG	255-104-60-255
4170	8.0	4.0	dorsal ganglion	DG	255-104-60-255
4171	8.0	4.0	dorsal ganglion	DG	255-104-60-255
4172	8.0	4.0	dorsal ganglion	DG	255-104-60-255
4173	8.0	4.0	dorsal ganglion	DG	255-104-60-255
4174	19.0		None	None	None
4175	19.0		None	None	None
4176	19.0		None	None	None
4177	19.0		None	None	None
4178	19.0		None	None	None
4179	19.0		None	None	None
4180	19.0		None	None	None
4181	19.0		None	None	None
4182	12.0	6.0	circumpalpal ganglia	CpG	255-255-203-255
4186	12.0	6.0	circumpalpal ganglia	CpG	255-255-203-255
