label_id	clusters	geneColourScheme
11002	8.0	255-200-255-0
11003	5.0	255-134-137-48
11006	11.0	255-104-60-255
11007	11.0	255-104-60-255
11009	11.0	255-104-60-255
11013	13.0	255-146-102-78
11015	13.0	255-146-102-78
11018	8.0	255-200-255-0
11019	8.0	255-200-255-0
11020	8.0	255-200-255-0
11021	8.0	255-200-255-0
11023	7.0	255-139-83-37
11024	7.0	255-139-83-37
11027	7.0	255-139-83-37
11662	10.0	255-55-0-49
11034	13.0	255-146-102-78
11035	13.0	255-146-102-78
11036	13.0	255-146-102-78
11037	13.0	255-146-102-78
11039	8.0	255-200-255-0
11041	7.0	255-139-83-37
11046	3.0	255-49-34-78
11053	8.0	255-200-255-0
11055	8.0	255-200-255-0
11059	7.0	255-139-83-37
11064	11.0	255-104-60-255
11065	10.0	255-55-0-49
11067	8.0	255-200-255-0
11068	8.0	255-200-255-0
11069	7.0	255-139-83-37
11073	3.0	255-49-34-78
11078	11.0	255-104-60-255
11079	11.0	255-104-60-255
11084	8.0	255-200-255-0
11089	3.0	255-49-34-78
11092	3.0	255-49-34-78
11098	11.0	255-104-60-255
11100	10.0	255-55-0-49
11101	10.0	255-55-0-49
11102	10.0	255-55-0-49
11103	11.0	255-104-60-255
11104	11.0	255-104-60-255
11105	11.0	255-104-60-255
11106	11.0	255-104-60-255
11111	3.0	255-49-34-78
11112	3.0	255-49-34-78
11114	3.0	255-49-34-78
11120	9.0	255-255-203-255
11121	9.0	255-255-203-255
11130	11.0	255-104-60-255
11135	11.0	255-104-60-255
11136	7.0	255-139-83-37
11138	7.0	255-139-83-37
11140	11.0	255-104-60-255
11146	11.0	255-104-60-255
11149	11.0	255-104-60-255
11151	11.0	255-104-60-255
11152	11.0	255-104-60-255
11153	10.0	255-55-0-49
11155	7.0	255-139-83-37
11156	7.0	255-139-83-37
11161	11.0	255-104-60-255
11163	5.0	255-134-137-48
11165	5.0	255-134-137-48
11166	5.0	255-134-137-48
11168	11.0	255-104-60-255
11170	10.0	255-55-0-49
11174	11.0	255-104-60-255
11182	10.0	255-55-0-49
11187	11.0	255-104-60-255
11194	11.0	255-104-60-255
11198	13.0	255-146-102-78
11200	13.0	255-146-102-78
11201	13.0	255-146-102-78
11203	13.0	255-146-102-78
11205	13.0	255-146-102-78
11206	8.0	255-200-255-0
11207	8.0	255-200-255-0
11208	11.0	255-104-60-255
11212	3.0	255-49-34-78
11215	13.0	255-146-102-78
11216	13.0	255-146-102-78
11217	13.0	255-146-102-78
11218	8.0	255-200-255-0
11219	13.0	255-146-102-78
11224	11.0	255-104-60-255
11225	11.0	255-104-60-255
11231	13.0	255-146-102-78
11232	13.0	255-146-102-78
11234	13.0	255-146-102-78
11240	7.0	255-139-83-37
11241	11.0	255-104-60-255
11242	11.0	255-104-60-255
11243	11.0	255-104-60-255
11244	7.0	255-139-83-37
11245	7.0	255-139-83-37
11249	10.0	255-55-0-49
11250	8.0	255-200-255-0
11252	13.0	255-146-102-78
11254	13.0	255-146-102-78
11268	8.0	255-200-255-0
11276	10.0	255-55-0-49
11278	11.0	255-104-60-255
11279	8.0	255-200-255-0
11280	8.0	255-200-255-0
11281	8.0	255-200-255-0
11288	3.0	255-49-34-78
11294	11.0	255-104-60-255
11299	8.0	255-200-255-0
11301	7.0	255-139-83-37
11304	7.0	255-139-83-37
11306	3.0	255-49-34-78
11307	11.0	255-104-60-255
11310	11.0	255-104-60-255
11321	7.0	255-139-83-37
11324	11.0	255-104-60-255
11326	3.0	255-49-34-78
11327	3.0	255-49-34-78
11328	11.0	255-104-60-255
11331	11.0	255-104-60-255
11333	10.0	255-55-0-49
11339	11.0	255-104-60-255
11345	3.0	255-49-34-78
11350	9.0	255-255-203-255
11354	7.0	255-139-83-37
11363	11.0	255-104-60-255
11371	11.0	255-104-60-255
11376	11.0	255-104-60-255
11383	10.0	255-55-0-49
11385	5.0	255-134-137-48
11388	11.0	255-104-60-255
11397	11.0	255-104-60-255
11398	11.0	255-104-60-255
11402	13.0	255-146-102-78
11403	13.0	255-146-102-78
11405	8.0	255-200-255-0
11408	11.0	255-104-60-255
11409	11.0	255-104-60-255
11413	11.0	255-104-60-255
11415	10.0	255-55-0-49
11419	7.0	255-139-83-37
11422	13.0	255-146-102-78
11423	13.0	255-146-102-78
11424	13.0	255-146-102-78
11425	13.0	255-146-102-78
11427	8.0	255-200-255-0
11437	11.0	255-104-60-255
11439	13.0	255-146-102-78
11440	13.0	255-146-102-78
11441	13.0	255-146-102-78
11445	8.0	255-200-255-0
11447	8.0	255-200-255-0
11449	8.0	255-200-255-0
11450	8.0	255-200-255-0
11462	13.0	255-146-102-78
11463	13.0	255-146-102-78
11464	13.0	255-146-102-78
11465	13.0	255-146-102-78
11466	8.0	255-200-255-0
11469	8.0	255-200-255-0
11477	8.0	255-200-255-0
11481	7.0	255-139-83-37
11488	11.0	255-104-60-255
11489	8.0	255-200-255-0
11490	7.0	255-139-83-37
11497	8.0	255-200-255-0
11498	8.0	255-200-255-0
11499	8.0	255-200-255-0
11503	3.0	255-49-34-78
11508	3.0	255-49-34-78
11515	11.0	255-104-60-255
11516	11.0	255-104-60-255
11517	11.0	255-104-60-255
11520	3.0	255-49-34-78
11521	3.0	255-49-34-78
11526	3.0	255-49-34-78
11527	4.0	255-207-149-0
11531	11.0	255-104-60-255
11532	3.0	255-49-34-78
11533	3.0	255-49-34-78
11538	10.0	255-55-0-49
11539	10.0	255-55-0-49
11541	11.0	255-104-60-255
11543	7.0	255-139-83-37
11544	7.0	255-139-83-37
11546	7.0	255-139-83-37
11549	7.0	255-139-83-37
11554	10.0	255-55-0-49
11556	8.0	255-200-255-0
11571	10.0	255-55-0-49
11576	11.0	255-104-60-255
11578	10.0	255-55-0-49
11580	12.0	255-254-100-0
11581	13.0	255-146-102-78
11584	5.0	255-134-137-48
11585	5.0	255-134-137-48
11586	13.0	255-146-102-78
11587	13.0	255-146-102-78
11588	13.0	255-146-102-78
11589	13.0	255-146-102-78
11591	13.0	255-146-102-78
11592	13.0	255-146-102-78
11593	13.0	255-146-102-78
11594	13.0	255-146-102-78
11596	8.0	255-200-255-0
11597	8.0	255-200-255-0
11598	8.0	255-200-255-0
11599	8.0	255-200-255-0
11601	11.0	255-104-60-255
11604	11.0	255-104-60-255
11613	8.0	255-200-255-0
11614	11.0	255-104-60-255
11622	13.0	255-146-102-78
11623	13.0	255-146-102-78
11625	13.0	255-146-102-78
11627	8.0	255-200-255-0
11628	8.0	255-200-255-0
11629	8.0	255-200-255-0
11631	8.0	255-200-255-0
11632	8.0	255-200-255-0
11633	8.0	255-200-255-0
11636	8.0	255-200-255-0
11638	8.0	255-200-255-0
11641	11.0	255-104-60-255
11647	11.0	255-104-60-255
11648	10.0	255-55-0-49
11651	13.0	255-146-102-78
11653	8.0	255-200-255-0
11655	11.0	255-104-60-255
11659	7.0	255-139-83-37
11663	10.0	255-55-0-49
11665	8.0	255-200-255-0
11673	11.0	255-104-60-255
11676	7.0	255-139-83-37
11677	7.0	255-139-83-37
11679	8.0	255-200-255-0
11681	8.0	255-200-255-0
11682	8.0	255-200-255-0
11685	11.0	255-104-60-255
11686	11.0	255-104-60-255
11687	11.0	255-104-60-255
11695	3.0	255-49-34-78
11697	4.0	255-207-149-0
11698	3.0	255-49-34-78
11700	4.0	255-207-149-0
11702	11.0	255-104-60-255
11703	11.0	255-104-60-255
11710	10.0	255-55-0-49
11711	7.0	255-139-83-37
11717	7.0	255-139-83-37
11719	4.0	255-207-149-0
11723	4.0	255-207-149-0
11726	11.0	255-104-60-255
11727	11.0	255-104-60-255
11729	11.0	255-104-60-255
11738	3.0	255-49-34-78
11743	11.0	255-104-60-255
11747	10.0	255-55-0-49
11748	10.0	255-55-0-49
11753	7.0	255-139-83-37
11754	11.0	255-104-60-255
11757	11.0	255-104-60-255
11760	5.0	255-134-137-48
11767	7.0	255-139-83-37
11771	11.0	255-104-60-255
11775	10.0	255-55-0-49
11776	11.0	255-104-60-255
11780	5.0	255-134-137-48
11783	10.0	255-55-0-49
11784	10.0	255-55-0-49
11789	10.0	255-55-0-49
11793	10.0	255-55-0-49
11805	8.0	255-200-255-0
11808	11.0	255-104-60-255
11810	11.0	255-104-60-255
11811	11.0	255-104-60-255
11813	11.0	255-104-60-255
11814	10.0	255-55-0-49
11817	11.0	255-104-60-255
11820	11.0	255-104-60-255
11824	8.0	255-200-255-0
11826	8.0	255-200-255-0
11828	8.0	255-200-255-0
11829	8.0	255-200-255-0
11831	11.0	255-104-60-255
11837	10.0	255-55-0-49
11839	13.0	255-146-102-78
11840	13.0	255-146-102-78
11841	13.0	255-146-102-78
11843	8.0	255-200-255-0
11850	13.0	255-146-102-78
11851	13.0	255-146-102-78
11852	13.0	255-146-102-78
11854	11.0	255-104-60-255
11855	11.0	255-104-60-255
11856	11.0	255-104-60-255
11857	4.0	255-207-149-0
11860	8.0	255-200-255-0
11864	11.0	255-104-60-255
11865	11.0	255-104-60-255
11866	7.0	255-139-83-37
11875	8.0	255-200-255-0
11876	8.0	255-200-255-0
11877	13.0	255-146-102-78
11878	8.0	255-200-255-0
11880	8.0	255-200-255-0
11882	7.0	255-139-83-37
11884	7.0	255-139-83-37
11888	7.0	255-139-83-37
11889	7.0	255-139-83-37
11891	7.0	255-139-83-37
11893	7.0	255-139-83-37
11896	10.0	255-55-0-49
11902	8.0	255-200-255-0
11903	8.0	255-200-255-0
11904	8.0	255-200-255-0
11912	11.0	255-104-60-255
11914	4.0	255-207-149-0
11915	3.0	255-49-34-78
11916	3.0	255-49-34-78
11918	7.0	255-139-83-37
11921	8.0	255-200-255-0
11922	8.0	255-200-255-0
11923	8.0	255-200-255-0
11924	8.0	255-200-255-0
11925	8.0	255-200-255-0
11926	8.0	255-200-255-0
11929	7.0	255-139-83-37
11932	3.0	255-49-34-78
11937	7.0	255-139-83-37
11938	3.0	255-49-34-78
11940	4.0	255-207-149-0
11942	11.0	255-104-60-255
11948	11.0	255-104-60-255
11949	11.0	255-104-60-255
11951	4.0	255-207-149-0
11952	3.0	255-49-34-78
11953	7.0	255-139-83-37
11955	3.0	255-49-34-78
11957	4.0	255-207-149-0
11958	11.0	255-104-60-255
11960	3.0	255-49-34-78
11962	11.0	255-104-60-255
11971	7.0	255-139-83-37
11973	3.0	255-49-34-78
11974	4.0	255-207-149-0
11975	4.0	255-207-149-0
11977	11.0	255-104-60-255
11978	11.0	255-104-60-255
11979	11.0	255-104-60-255
11984	11.0	255-104-60-255
11989	7.0	255-139-83-37
11991	7.0	255-139-83-37
12003	11.0	255-104-60-255
12008	11.0	255-104-60-255
12011	10.0	255-55-0-49
12013	11.0	255-104-60-255
12014	8.0	255-200-255-0
12015	10.0	255-55-0-49
12018	10.0	255-55-0-49
12021	10.0	255-55-0-49
12028	11.0	255-104-60-255
12031	3.0	255-49-34-78
12032	11.0	255-104-60-255
12033	11.0	255-104-60-255
12034	11.0	255-104-60-255
12036	5.0	255-134-137-48
12039	8.0	255-200-255-0
12040	8.0	255-200-255-0
12041	8.0	255-200-255-0
12042	8.0	255-200-255-0
12044	11.0	255-104-60-255
12046	5.0	255-134-137-48
12050	13.0	255-146-102-78
12053	11.0	255-104-60-255
12056	11.0	255-104-60-255
12062	13.0	255-146-102-78
12063	13.0	255-146-102-78
12064	11.0	255-104-60-255
12067	8.0	255-200-255-0
12068	8.0	255-200-255-0
12080	12.0	255-254-100-0
12081	8.0	255-200-255-0
12086	7.0	255-139-83-37
12094	8.0	255-200-255-0
12095	11.0	255-104-60-255
12098	10.0	255-55-0-49
12100	7.0	255-139-83-37
12101	7.0	255-139-83-37
12104	8.0	255-200-255-0
12105	8.0	255-200-255-0
12106	8.0	255-200-255-0
12107	8.0	255-200-255-0
12108	8.0	255-200-255-0
12109	8.0	255-200-255-0
12112	3.0	255-49-34-78
12113	11.0	255-104-60-255
12114	3.0	255-49-34-78
12115	3.0	255-49-34-78
12116	3.0	255-49-34-78
12120	3.0	255-49-34-78
12122	3.0	255-49-34-78
12125	3.0	255-49-34-78
12132	10.0	255-55-0-49
12137	11.0	255-104-60-255
12138	7.0	255-139-83-37
12139	4.0	255-207-149-0
12143	3.0	255-49-34-78
12145	3.0	255-49-34-78
12146	3.0	255-49-34-78
12148	3.0	255-49-34-78
12151	4.0	255-207-149-0
12152	4.0	255-207-149-0
12157	11.0	255-104-60-255
12158	11.0	255-104-60-255
12166	4.0	255-207-149-0
12167	4.0	255-207-149-0
12168	4.0	255-207-149-0
12169	3.0	255-49-34-78
12174	11.0	255-104-60-255
12177	11.0	255-104-60-255
12178	11.0	255-104-60-255
12182	7.0	255-139-83-37
12184	4.0	255-207-149-0
12185	11.0	255-104-60-255
12190	11.0	255-104-60-255
12193	7.0	255-139-83-37
12194	7.0	255-139-83-37
12196	7.0	255-139-83-37
12197	7.0	255-139-83-37
12202	10.0	255-55-0-49
12204	10.0	255-55-0-49
12209	10.0	255-55-0-49
12211	10.0	255-55-0-49
12212	8.0	255-200-255-0
12213	13.0	255-146-102-78
12214	8.0	255-200-255-0
12215	12.0	255-254-100-0
12216	11.0	255-104-60-255
12220	3.0	255-49-34-78
12221	11.0	255-104-60-255
12223	13.0	255-146-102-78
12225	13.0	255-146-102-78
12226	8.0	255-200-255-0
12227	13.0	255-146-102-78
12228	8.0	255-200-255-0
12229	8.0	255-200-255-0
12232	11.0	255-104-60-255
12235	13.0	255-146-102-78
12236	13.0	255-146-102-78
12237	13.0	255-146-102-78
12238	13.0	255-146-102-78
12239	13.0	255-146-102-78
12241	13.0	255-146-102-78
12242	13.0	255-146-102-78
12244	8.0	255-200-255-0
12247	8.0	255-200-255-0
12248	8.0	255-200-255-0
12249	11.0	255-104-60-255
12253	11.0	255-104-60-255
12256	13.0	255-146-102-78
12258	13.0	255-146-102-78
12259	13.0	255-146-102-78
12260	11.0	255-104-60-255
12261	4.0	255-207-149-0
12264	11.0	255-104-60-255
12267	8.0	255-200-255-0
12268	8.0	255-200-255-0
12282	8.0	255-200-255-0
12283	13.0	255-146-102-78
12284	8.0	255-200-255-0
12285	11.0	255-104-60-255
12286	8.0	255-200-255-0
12289	7.0	255-139-83-37
12290	11.0	255-104-60-255
12294	11.0	255-104-60-255
12296	4.0	255-207-149-0
12298	4.0	255-207-149-0
12301	7.0	255-139-83-37
12303	10.0	255-55-0-49
12304	10.0	255-55-0-49
12305	12.0	255-254-100-0
12307	8.0	255-200-255-0
12308	8.0	255-200-255-0
12312	3.0	255-49-34-78
12314	3.0	255-49-34-78
12315	3.0	255-49-34-78
12316	11.0	255-104-60-255
12321	8.0	255-200-255-0
12322	8.0	255-200-255-0
12324	8.0	255-200-255-0
12326	7.0	255-139-83-37
12327	11.0	255-104-60-255
12329	11.0	255-104-60-255
12332	11.0	255-104-60-255
12334	3.0	255-49-34-78
12336	3.0	255-49-34-78
12337	3.0	255-49-34-78
12339	3.0	255-49-34-78
12341	3.0	255-49-34-78
12342	3.0	255-49-34-78
12344	4.0	255-207-149-0
12349	4.0	255-207-149-0
12351	11.0	255-104-60-255
12357	8.0	255-200-255-0
12358	11.0	255-104-60-255
12363	4.0	255-207-149-0
12364	4.0	255-207-149-0
12366	3.0	255-49-34-78
12367	3.0	255-49-34-78
12369	3.0	255-49-34-78
12371	3.0	255-49-34-78
12372	3.0	255-49-34-78
12373	4.0	255-207-149-0
12374	7.0	255-139-83-37
12381	11.0	255-104-60-255
12382	7.0	255-139-83-37
12384	3.0	255-49-34-78
12386	3.0	255-49-34-78
12388	4.0	255-207-149-0
12389	3.0	255-49-34-78
12395	10.0	255-55-0-49
12396	11.0	255-104-60-255
12399	5.0	255-134-137-48
12400	9.0	255-255-203-255
12401	11.0	255-104-60-255
12403	11.0	255-104-60-255
12407	7.0	255-139-83-37
12410	4.0	255-207-149-0
12415	5.0	255-134-137-48
12416	5.0	255-134-137-48
12420	7.0	255-139-83-37
12425	11.0	255-104-60-255
12426	11.0	255-104-60-255
12430	10.0	255-55-0-49
12432	10.0	255-55-0-49
12436	10.0	255-55-0-49
12437	11.0	255-104-60-255
12438	10.0	255-55-0-49
12444	13.0	255-146-102-78
12448	8.0	255-200-255-0
12449	8.0	255-200-255-0
12451	11.0	255-104-60-255
12453	8.0	255-200-255-0
12455	11.0	255-104-60-255
12456	11.0	255-104-60-255
12463	13.0	255-146-102-78
12465	13.0	255-146-102-78
12466	13.0	255-146-102-78
12467	13.0	255-146-102-78
12473	13.0	255-146-102-78
12474	11.0	255-104-60-255
12475	11.0	255-104-60-255
12479	8.0	255-200-255-0
12483	4.0	255-207-149-0
12485	11.0	255-104-60-255
12488	8.0	255-200-255-0
12489	8.0	255-200-255-0
12492	8.0	255-200-255-0
12493	8.0	255-200-255-0
12498	3.0	255-49-34-78
12504	12.0	255-254-100-0
12506	8.0	255-200-255-0
12507	8.0	255-200-255-0
12508	8.0	255-200-255-0
12512	11.0	255-104-60-255
12514	11.0	255-104-60-255
12515	4.0	255-207-149-0
12516	3.0	255-49-34-78
12517	3.0	255-49-34-78
12519	7.0	255-139-83-37
12525	8.0	255-200-255-0
12526	8.0	255-200-255-0
12527	8.0	255-200-255-0
12528	8.0	255-200-255-0
12531	8.0	255-200-255-0
12532	8.0	255-200-255-0
12540	11.0	255-104-60-255
12548	3.0	255-49-34-78
12550	4.0	255-207-149-0
12552	7.0	255-139-83-37
12555	10.0	255-55-0-49
12564	9.0	255-255-203-255
12566	3.0	255-49-34-78
12567	3.0	255-49-34-78
12568	3.0	255-49-34-78
12569	3.0	255-49-34-78
12570	3.0	255-49-34-78
12574	11.0	255-104-60-255
12580	11.0	255-104-60-255
12584	7.0	255-139-83-37
12588	3.0	255-49-34-78
12589	3.0	255-49-34-78
12590	3.0	255-49-34-78
12593	7.0	255-139-83-37
12595	3.0	255-49-34-78
12597	5.0	255-134-137-48
12601	3.0	255-49-34-78
12602	11.0	255-104-60-255
12604	4.0	255-207-149-0
12605	3.0	255-49-34-78
12609	10.0	255-55-0-49
12611	11.0	255-104-60-255
12612	11.0	255-104-60-255
12613	11.0	255-104-60-255
12615	7.0	255-139-83-37
12616	11.0	255-104-60-255
12620	10.0	255-55-0-49
12621	10.0	255-55-0-49
12625	12.0	255-254-100-0
12626	8.0	255-200-255-0
12628	11.0	255-104-60-255
12632	11.0	255-104-60-255
12634	11.0	255-104-60-255
12635	11.0	255-104-60-255
12636	10.0	255-55-0-49
12637	13.0	255-146-102-78
12639	8.0	255-200-255-0
12643	8.0	255-200-255-0
12647	13.0	255-146-102-78
12648	13.0	255-146-102-78
12650	8.0	255-200-255-0
12651	8.0	255-200-255-0
12655	8.0	255-200-255-0
12656	8.0	255-200-255-0
12666	13.0	255-146-102-78
12669	11.0	255-104-60-255
12673	8.0	255-200-255-0
12675	8.0	255-200-255-0
12676	8.0	255-200-255-0
12677	8.0	255-200-255-0
12680	7.0	255-139-83-37
12686	12.0	255-254-100-0
12687	8.0	255-200-255-0
12688	8.0	255-200-255-0
12705	11.0	255-104-60-255
12706	3.0	255-49-34-78
12707	11.0	255-104-60-255
12710	3.0	255-49-34-78
12713	7.0	255-139-83-37
12714	7.0	255-139-83-37
12721	8.0	255-200-255-0
12725	11.0	255-104-60-255
12728	11.0	255-104-60-255
12730	3.0	255-49-34-78
12732	3.0	255-49-34-78
12733	3.0	255-49-34-78
12734	7.0	255-139-83-37
12739	8.0	255-200-255-0
12740	8.0	255-200-255-0
12744	11.0	255-104-60-255
12745	11.0	255-104-60-255
12748	3.0	255-49-34-78
12750	3.0	255-49-34-78
12753	3.0	255-49-34-78
12754	3.0	255-49-34-78
12757	3.0	255-49-34-78
12758	4.0	255-207-149-0
12760	4.0	255-207-149-0
12763	8.0	255-200-255-0
12766	11.0	255-104-60-255
12768	11.0	255-104-60-255
12769	4.0	255-207-149-0
12770	3.0	255-49-34-78
12773	3.0	255-49-34-78
12782	11.0	255-104-60-255
12785	11.0	255-104-60-255
12786	11.0	255-104-60-255
12787	3.0	255-49-34-78
12788	3.0	255-49-34-78
12789	3.0	255-49-34-78
12790	3.0	255-49-34-78
12793	4.0	255-207-149-0
12794	3.0	255-49-34-78
12795	3.0	255-49-34-78
12796	3.0	255-49-34-78
12800	3.0	255-49-34-78
12806	11.0	255-104-60-255
12808	11.0	255-104-60-255
12815	7.0	255-139-83-37
12816	3.0	255-49-34-78
12820	11.0	255-104-60-255
12832	10.0	255-55-0-49
12833	10.0	255-55-0-49
12837	10.0	255-55-0-49
12839	12.0	255-254-100-0
12841	11.0	255-104-60-255
12845	10.0	255-55-0-49
12846	10.0	255-55-0-49
12850	13.0	255-146-102-78
12851	13.0	255-146-102-78
12852	13.0	255-146-102-78
12853	8.0	255-200-255-0
12860	8.0	255-200-255-0
12862	11.0	255-104-60-255
12864	13.0	255-146-102-78
12865	13.0	255-146-102-78
12866	13.0	255-146-102-78
12867	13.0	255-146-102-78
12868	13.0	255-146-102-78
12869	13.0	255-146-102-78
12870	13.0	255-146-102-78
12872	8.0	255-200-255-0
12873	8.0	255-200-255-0
12874	8.0	255-200-255-0
12875	8.0	255-200-255-0
12876	3.0	255-49-34-78
12880	10.0	255-55-0-49
12883	8.0	255-200-255-0
12884	13.0	255-146-102-78
12885	13.0	255-146-102-78
12893	8.0	255-200-255-0
12894	8.0	255-200-255-0
12902	7.0	255-139-83-37
12904	12.0	255-254-100-0
12905	8.0	255-200-255-0
12906	8.0	255-200-255-0
12907	8.0	255-200-255-0
12912	11.0	255-104-60-255
12914	11.0	255-104-60-255
12917	11.0	255-104-60-255
12920	4.0	255-207-149-0
12921	11.0	255-104-60-255
12923	4.0	255-207-149-0
12925	3.0	255-49-34-78
12927	7.0	255-139-83-37
12942	11.0	255-104-60-255
12944	8.0	255-200-255-0
12945	8.0	255-200-255-0
12946	8.0	255-200-255-0
12947	8.0	255-200-255-0
12948	8.0	255-200-255-0
12951	11.0	255-104-60-255
12955	3.0	255-49-34-78
12957	7.0	255-139-83-37
12959	10.0	255-55-0-49
12961	11.0	255-104-60-255
12964	8.0	255-200-255-0
12967	11.0	255-104-60-255
12970	7.0	255-139-83-37
12973	3.0	255-49-34-78
12974	3.0	255-49-34-78
12976	3.0	255-49-34-78
12981	11.0	255-104-60-255
12986	7.0	255-139-83-37
12987	4.0	255-207-149-0
12988	3.0	255-49-34-78
12989	3.0	255-49-34-78
12992	3.0	255-49-34-78
12994	3.0	255-49-34-78
12995	3.0	255-49-34-78
12998	3.0	255-49-34-78
12999	3.0	255-49-34-78
13003	7.0	255-139-83-37
13005	11.0	255-104-60-255
13009	10.0	255-55-0-49
13010	11.0	255-104-60-255
13012	7.0	255-139-83-37
13014	7.0	255-139-83-37
13015	3.0	255-49-34-78
13017	3.0	255-49-34-78
13019	7.0	255-139-83-37
13021	7.0	255-139-83-37
13023	7.0	255-139-83-37
13029	10.0	255-55-0-49
13030	10.0	255-55-0-49
13033	4.0	255-207-149-0
13038	7.0	255-139-83-37
13041	7.0	255-139-83-37
13043	7.0	255-139-83-37
13045	4.0	255-207-149-0
13056	10.0	255-55-0-49
13064	10.0	255-55-0-49
13066	8.0	255-200-255-0
13070	10.0	255-55-0-49
13071	11.0	255-104-60-255
13075	13.0	255-146-102-78
13076	13.0	255-146-102-78
13077	13.0	255-146-102-78
13078	13.0	255-146-102-78
13079	8.0	255-200-255-0
13081	11.0	255-104-60-255
13085	10.0	255-55-0-49
13086	13.0	255-146-102-78
13087	13.0	255-146-102-78
13091	8.0	255-200-255-0
13092	8.0	255-200-255-0
13093	8.0	255-200-255-0
13101	12.0	255-254-100-0
13103	8.0	255-200-255-0
13104	13.0	255-146-102-78
13106	13.0	255-146-102-78
13107	8.0	255-200-255-0
13108	11.0	255-104-60-255
13109	11.0	255-104-60-255
13112	8.0	255-200-255-0
13113	8.0	255-200-255-0
13114	8.0	255-200-255-0
13115	8.0	255-200-255-0
13116	8.0	255-200-255-0
13120	7.0	255-139-83-37
13121	7.0	255-139-83-37
13131	8.0	255-200-255-0
13133	8.0	255-200-255-0
13140	11.0	255-104-60-255
13146	3.0	255-49-34-78
13149	3.0	255-49-34-78
13150	7.0	255-139-83-37
13157	11.0	255-104-60-255
13161	8.0	255-200-255-0
13162	8.0	255-200-255-0
13163	8.0	255-200-255-0
13164	8.0	255-200-255-0
13166	11.0	255-104-60-255
13170	3.0	255-49-34-78
13171	3.0	255-49-34-78
13172	3.0	255-49-34-78
13175	10.0	255-55-0-49
13177	10.0	255-55-0-49
13178	11.0	255-104-60-255
13181	8.0	255-200-255-0
13186	3.0	255-49-34-78
13188	3.0	255-49-34-78
13194	3.0	255-49-34-78
13196	3.0	255-49-34-78
13197	3.0	255-49-34-78
13198	3.0	255-49-34-78
13201	7.0	255-139-83-37
13202	3.0	255-49-34-78
13213	3.0	255-49-34-78
13214	3.0	255-49-34-78
13216	3.0	255-49-34-78
13217	3.0	255-49-34-78
13220	11.0	255-104-60-255
13222	3.0	255-49-34-78
13224	7.0	255-139-83-37
13237	11.0	255-104-60-255
13238	4.0	255-207-149-0
13241	3.0	255-49-34-78
13251	7.0	255-139-83-37
13255	10.0	255-55-0-49
13262	13.0	255-146-102-78
13264	8.0	255-200-255-0
13267	8.0	255-200-255-0
13272	10.0	255-55-0-49
13277	13.0	255-146-102-78
13278	13.0	255-146-102-78
13280	8.0	255-200-255-0
13282	8.0	255-200-255-0
13283	8.0	255-200-255-0
13285	11.0	255-104-60-255
13289	10.0	255-55-0-49
13290	13.0	255-146-102-78
13291	8.0	255-200-255-0
13292	11.0	255-104-60-255
13296	8.0	255-200-255-0
13297	8.0	255-200-255-0
13313	8.0	255-200-255-0
13314	13.0	255-146-102-78
13315	8.0	255-200-255-0
13316	13.0	255-146-102-78
13318	11.0	255-104-60-255
13320	8.0	255-200-255-0
13321	8.0	255-200-255-0
13322	3.0	255-49-34-78
13335	10.0	255-55-0-49
13352	3.0	255-49-34-78
13353	3.0	255-49-34-78
13357	7.0	255-139-83-37
13368	11.0	255-104-60-255
13374	3.0	255-49-34-78
13375	3.0	255-49-34-78
13377	8.0	255-200-255-0
13378	3.0	255-49-34-78
13379	7.0	255-139-83-37
13380	7.0	255-139-83-37
13385	11.0	255-104-60-255
13386	11.0	255-104-60-255
13388	8.0	255-200-255-0
13389	8.0	255-200-255-0
13390	8.0	255-200-255-0
13391	8.0	255-200-255-0
13396	3.0	255-49-34-78
13398	3.0	255-49-34-78
13399	3.0	255-49-34-78
13403	10.0	255-55-0-49
13412	3.0	255-49-34-78
13413	3.0	255-49-34-78
13414	3.0	255-49-34-78
13416	3.0	255-49-34-78
13418	3.0	255-49-34-78
13419	3.0	255-49-34-78
13422	7.0	255-139-83-37
13431	11.0	255-104-60-255
13436	7.0	255-139-83-37
13437	3.0	255-49-34-78
13439	7.0	255-139-83-37
13440	11.0	255-104-60-255
13448	7.0	255-139-83-37
13452	7.0	255-139-83-37
13458	10.0	255-55-0-49
13479	10.0	255-55-0-49
13486	10.0	255-55-0-49
13488	12.0	255-254-100-0
13499	13.0	255-146-102-78
13500	8.0	255-200-255-0
13506	8.0	255-200-255-0
13509	8.0	255-200-255-0
13510	8.0	255-200-255-0
13512	10.0	255-55-0-49
13513	13.0	255-146-102-78
13514	13.0	255-146-102-78
13515	13.0	255-146-102-78
13516	13.0	255-146-102-78
13517	13.0	255-146-102-78
13518	8.0	255-200-255-0
13520	8.0	255-200-255-0
13523	8.0	255-200-255-0
13533	13.0	255-146-102-78
13534	8.0	255-200-255-0
13535	13.0	255-146-102-78
13539	8.0	255-200-255-0
13540	8.0	255-200-255-0
13542	11.0	255-104-60-255
13548	11.0	255-104-60-255
13554	8.0	255-200-255-0
13555	8.0	255-200-255-0
13556	8.0	255-200-255-0
13557	8.0	255-200-255-0
13559	8.0	255-200-255-0
13561	11.0	255-104-60-255
13573	11.0	255-104-60-255
