label_id	anchor_x	anchor_y	anchor_z	bb_min_x	bb_min_y	bb_min_z	bb_max_x	bb_max_y	bb_max_z	n_points	cell_id	nucleus_id
59.0	234.56	141.92	68.5	206.96	141.92	54.3	234.64	160.96	68.6	399.0	6737.0	3892.0
590.0	183.84	148.0	42.5	180.4	147.6	35.3	188.4	151.12	47.7	60.0	3028.0	2040.0
592.0	183.92	145.6	46.9	181.92	144.64	41.1	185.6	147.2	50.3	23.0	3728.0	2326.0
594.0	181.6	147.2	51.0	160.4	147.2	41.5	191.04	182.72	54.1	448.0	4411.0	2710.0
596.0	177.92	128.72	50.6	176.64	128.72	38.3	197.36	189.6	63.5	731.0	4197.0	2648.0
598.0	176.08	127.04	46.9	176.08	127.04	34.9	196.96	178.88	52.7	721.0	3866.0	2317.0
600.0	180.88	127.12	48.1	180.88	127.12	26.0	197.44	170.08	54.2	1123.0	3868.0	2323.0
602.0	180.56	148.16	45.7	180.56	145.68	45.7	182.64	148.24	49.3	12.0	3522.0	2384.0
603.0	143.76	172.88	46.5	143.76	166.96	37.0	176.32	189.44	52.8	1064.0	3927.0	2443.0
604.0	144.88	168.72	48.4	144.88	161.04	35.6	199.2	189.84	59.9	777.0	4085.0	2754.0
605.0	144.4	166.96	43.2	144.4	166.96	39.7	188.32	178.16	52.3	617.0	3405.0	2101.0
606.0	147.68	167.92	46.1	147.68	164.4	34.9	202.96	186.8	62.6	985.0	3928.0	2445.0
607.0	140.64	170.88	40.7	140.64	160.16	40.7	188.08	179.04	52.1	880.0	3241.0	2098.0
608.0	140.48	177.2	44.0	140.48	171.44	42.7	191.44	183.84	53.0	812.0	3415.0	2438.0
609.0	140.24	174.64	40.8	140.24	168.96	40.8	176.88	181.12	53.0	650.0	3240.0	2096.0
61.0	169.6	216.8	62.1	166.88	183.68	52.0	198.16	224.4	67.4	1293.0	5876.0	3749.0
610.0	139.2	173.84	44.4	139.2	164.0	37.7	186.08	177.36	52.0	1004.0	3765.0	2436.0
611.0	135.84	172.08	42.5	135.84	162.24	38.7	186.8	178.72	52.3	1144.0	3403.0	2094.0
612.0	141.2	168.96	46.3	141.2	168.96	46.3	179.44	186.16	51.5	182.0	3926.0	2440.0
613.0	146.08	173.84	48.9	146.08	161.44	37.7	191.84	184.0	51.7	452.0	4086.0	2755.0
614.0	135.44	177.44	50.1	135.44	168.32	50.1	169.52	191.68	59.8	354.0	4277.0	2748.0
615.0	134.64	181.92	48.7	132.56	172.16	44.9	202.72	199.6	75.5	570.0	4104.0	2747.0
616.0	134.8	180.64	46.2	132.64	172.08	44.5	178.72	198.64	53.2	192.0	3940.0	2434.0
617.0	137.84	176.48	47.9	132.88	172.08	41.0	194.96	199.28	54.3	434.0	3941.0	2435.0
618.0	178.48	207.52	61.2	177.12	180.24	52.6	199.2	207.6	61.3	397.0	5629.0	3365.0
619.0	173.68	210.56	61.6	173.68	184.08	49.2	190.56	210.64	64.4	531.0	5864.0	3418.0
62.0	166.0	220.24	64.6	166.0	194.0	52.1	198.08	220.32	64.7	791.0	6117.0	3746.0
620.0	172.32	209.84	65.8	172.32	168.16	39.4	203.52	209.92	65.9	788.0	5865.0	3752.0
621.0	171.52	216.88	67.3	167.52	164.8	31.5	188.24	216.96	67.4	914.0	6875.0	4131.0
622.0	171.12	213.6	69.3	148.24	171.2	40.1	194.0	213.68	69.4	728.0	6374.0	4132.0
623.0	178.72	202.72	71.4	174.16	196.24	56.2	179.84	207.84	71.5	153.0	6878.0	4078.0
624.0	173.6	204.56	67.7	173.04	175.44	34.4	191.2	206.24	67.8	499.0	5628.0	3754.0
625.0	171.36	207.52	69.3	169.44	158.64	32.5	188.8	207.6	69.4	823.0	6844.0	4072.0
626.0	169.6	205.84	65.4	149.76	171.12	47.4	193.68	206.16	65.5	600.0	5853.0	3692.0
627.0	180.8	209.92	58.6	174.88	175.84	53.9	204.24	210.0	62.2	545.0	5403.0	80.0
628.0	182.32	215.68	56.1	177.44	183.28	46.4	199.12	215.76	59.5	343.0	4985.0	3129.0
629.0	175.84	216.0	60.1	175.84	174.72	39.7	189.28	216.08	62.2	708.0	5422.0	3421.0
63.0	169.6	218.96	66.5	167.52	189.52	48.9	189.36	219.04	66.6	442.0	6392.0	3751.0
630.0	176.48	220.48	60.3	174.88	210.16	59.7	182.32	226.0	65.0	50.0	5664.0	3423.0
631.0	174.4	216.32	56.3	154.8	187.6	53.5	179.52	216.4	61.5	569.0	5194.0	3419.0
632.0	178.24	218.4	57.0	171.76	180.56	50.4	195.28	218.48	63.4	823.0	5195.0	3424.0
633.0	179.76	217.92	54.3	177.6	175.68	34.2	196.88	218.0	62.7	750.0	4670.0	3127.0
634.0	137.92	145.12	50.0	132.56	138.56	40.6	140.32	161.52	108.1	387.0	3512.0	2628.0
635.0	139.6	143.28	47.9	134.96	136.96	40.2	141.2	161.52	108.4	465.0	3878.0	2307.0
636.0	133.84	147.6	48.0	127.92	138.8	41.0	148.88	181.04	60.8	352.0	3877.0	2695.0
637.0	132.88	155.6	51.0	132.88	151.76	35.9	144.24	156.0	51.1	164.0	4244.0	2694.0
638.0	132.0	155.36	48.3	132.0	152.16	35.5	150.32	158.32	48.4	172.0	4065.0	2693.0
639.0	130.8	160.16	46.9	127.04	153.68	37.4	138.08	164.0	111.7	467.0	3372.0	2692.0
640.0	132.4	161.44	44.2	129.6	130.88	36.7	140.08	163.92	129.4	762.0	3742.0	2369.0
641.0	132.96	154.4	44.2	132.96	147.6	36.7	149.68	154.48	44.3	92.0	3349.0	2370.0
643.0	126.88	172.96	46.9	126.88	155.68	38.2	137.76	175.2	104.1	419.0	3238.0	2431.0
644.0	129.12	176.64	42.1	128.4	131.52	38.9	139.84	178.8	130.5	651.0	3413.0	2089.0
645.0	130.96	174.56	60.2	130.96	172.4	52.9	144.32	180.16	63.0	195.0	5345.0	3288.0
646.0	133.36	178.08	59.4	133.36	155.84	33.0	154.32	178.96	60.5	323.0	5366.0	3291.0
647.0	127.12	171.52	60.3	127.12	157.68	60.3	135.44	171.6	75.4	152.0	5343.0	3287.0
648.0	124.64	166.32	61.7	124.64	164.32	61.7	130.08	168.48	65.8	24.0	5558.0	3286.0
649.0	123.36	164.96	65.3	100.32	101.84	56.1	146.08	180.8	229.6	1210.0	6017.0	3529.0
65.0	167.28	219.12	69.0	166.88	190.64	51.6	193.52	219.2	69.1	946.0	6118.0	4127.0
650.0	124.64	176.24	64.8	121.04	141.44	56.6	139.12	188.4	124.9	474.0	5807.0	3587.0
651.0	193.92	167.04	24.0	181.52	165.36	24.0	194.0	174.0	44.2	328.0	1442.0	896.0
652.0	193.44	171.52	22.2	165.52	137.36	19.3	193.52	171.6	40.9	618.0	1312.0	894.0
653.0	194.56	162.08	25.3	175.92	152.24	19.0	194.64	163.68	34.3	190.0	1423.0	1056.0
654.0	197.36	165.52	25.9	182.56	159.36	25.9	197.44	165.6	40.6	214.0	1594.0	1143.0
655.0	191.76	162.96	23.1	186.64	161.76	23.1	202.8	182.88	42.8	388.0	1154.0	815.0
656.0	193.6	165.76	16.5	187.28	159.84	16.5	200.16	177.76	43.7	518.0	884.0	693.0
657.0	191.12	162.56	15.0	186.96	160.24	15.0	192.16	165.12	48.8	301.0	614.0	637.0
658.0	194.48	161.2	14.7	184.4	159.84	14.7	194.56	172.8	50.5	488.0	615.0	642.0
659.0	195.36	163.2	19.0	183.84	161.04	19.0	195.44	173.76	51.0	493.0	1138.0	817.0
660.0	189.28	161.76	19.2	184.0	159.84	19.2	189.36	161.84	26.4	22.0	851.0	813.0
661.0	191.84	157.76	18.4	167.44	147.6	18.4	191.92	179.28	54.0	921.0	852.0	641.0
662.0	195.92	158.4	20.3	184.64	158.4	20.3	196.0	164.16	43.5	171.0	988.0	818.0
663.0	190.56	158.32	15.5	172.72	145.6	15.5	190.64	163.76	45.0	457.0	725.0	636.0
664.0	193.6	159.84	6.7	167.84	126.8	6.7	198.88	160.4	55.8	440.0	200.0	436.0
665.0	198.64	161.6	9.9	198.64	150.64	1.3	223.76	163.6	49.3	302.0	266.0	506.0
666.0	201.68	165.12	11.0	195.52	156.56	11.0	223.04	165.2	63.2	431.0	417.0	510.0
667.0	201.84	160.64	15.2	201.12	148.8	1.8	222.88	163.68	64.6	390.0	389.0	649.0
668.0	198.24	158.96	14.2	198.24	149.28	0.2	221.84	161.6	45.1	327.0	617.0	645.0
669.0	196.32	158.16	9.6	196.32	154.72	9.6	222.4	160.88	51.1	243.0	266.0	503.0
67.0	197.68	121.52	72.2	188.96	105.04	67.8	220.08	121.92	77.3	169.0	6934.0	3806.0
670.0	196.96	154.56	11.8	196.56	131.92	11.8	220.88	161.84	58.6	400.0	513.0	505.0
671.0	187.12	159.2	29.7	165.92	141.92	19.2	187.2	160.24	38.0	176.0	1885.0	1337.0
69.0	153.44	188.56	69.2	144.56	185.12	69.2	153.52	188.64	72.0	53.0	6826.0	4059.0
72.0	153.28	190.4	67.2	133.36	185.36	66.7	156.08	223.28	71.5	218.0	6067.0	3677.0
73.0	191.84	205.04	40.5	175.12	176.0	40.5	191.92	207.28	61.8	738.0	2797.0	2212.0
75.0	215.92	158.56	27.3	192.56	129.84	0.1	222.72	161.36	62.8	1366.0	1290.0	0.0
77.0	205.28	158.16	23.4	205.28	156.56	23.4	216.32	160.0	36.7	230.0	514.0	827.0
79.0	186.32	207.2	40.3	174.48	190.4	0.1	187.92	209.12	61.2	1238.0	2444.0	1935.0
8.0	151.76	197.6	53.3	151.76	192.64	49.6	170.88	197.68	53.5	465.0	4482.0	2811.0
81.0	189.84	196.72	26.8	171.68	190.0	26.8	191.68	209.04	61.6	763.0	928.0	1214.0
82.0	224.88	169.52	69.3	182.32	144.96	39.1	224.96	184.96	70.6	1643.0	7059.0	4024.0
84.0	228.08	172.64	67.5	203.2	140.8	57.9	228.16	180.64	72.2	1138.0	6307.0	4025.0
86.0	230.64	140.96	72.8	207.76	140.96	55.1	230.72	157.36	72.9	402.0	6478.0	3891.0
88.0	234.96	140.8	64.6	209.76	139.6	54.9	237.44	175.84	67.8	843.0	6225.0	3526.0
90.0	147.84	199.44	54.7	147.84	182.16	44.4	168.72	199.52	54.8	815.0	4965.0	3075.0
92.0	151.28	202.56	55.7	151.28	180.48	51.9	175.2	202.64	55.8	419.0	4483.0	58.0
94.0	156.24	201.76	56.8	156.24	184.24	48.4	191.2	201.84	57.7	468.0	4967.0	3080.0
96.0	215.92	152.24	22.4	197.36	146.72	5.8	222.8	161.04	63.9	917.0	1277.0	1073.0
98.0	220.96	158.0	24.1	196.56	130.48	0.1	221.6	162.4	59.5	970.0	996.0	843.0
672.0	155.44	190.8	75.4	131.04	177.84	66.4	157.12	218.16	75.5	238.0	7719.0	4402.0
673.0	155.28	195.04	76.8	128.8	168.08	65.7	155.84	223.12	76.9	331.0	7538.0	4403.0
674.0	151.92	199.28	75.1	125.52	159.12	68.8	152.0	224.72	85.2	338.0	7735.0	4399.0
675.0	152.0	193.44	74.7	132.8	182.16	67.4	152.08	223.52	74.8	174.0	7317.0	4400.0
676.0	155.04	194.64	72.7	133.92	184.08	67.4	155.12	222.96	74.7	157.0	7308.0	4061.0
677.0	150.96	192.0	69.9	118.32	185.44	63.5	151.2	230.72	73.6	191.0	6620.0	4057.0
678.0	150.16	186.56	67.0	101.76	184.72	63.5	150.24	238.4	74.3	160.0	6331.0	3611.0
679.0	217.92	191.92	81.9	186.0	121.84	56.1	228.32	200.64	82.0	503.0	8115.0	5068.0
680.0	211.68	191.2	83.0	184.56	177.68	66.3	214.64	199.92	83.1	678.0	8314.0	5060.0
681.0	217.2	197.2	82.7	205.04	179.44	71.4	224.72	200.16	83.0	224.0	8682.0	5067.0
682.0	216.8	194.32	84.9	209.2	191.68	79.3	225.68	198.8	85.0	59.0	8509.0	5066.0
683.0	219.12	197.68	85.4	208.88	190.8	79.6	226.24	198.48	85.5	44.0	8710.0	5069.0
684.0	223.2	195.6	83.6	223.2	195.6	80.0	226.24	198.16	83.7	9.0	8683.0	5071.0
685.0	221.68	191.52	87.4	181.2	164.56	57.5	228.56	199.04	87.5	673.0	8871.0	5326.0
686.0	216.48	191.6	89.6	184.48	119.28	55.5	226.56	200.4	89.7	529.0	8684.0	5325.0
687.0	212.24	189.2	89.3	186.88	180.96	69.4	227.68	201.68	89.4	575.0	9231.0	5321.0
688.0	210.72	195.28	88.6	163.44	189.28	55.5	225.52	202.48	88.7	431.0	9049.0	5320.0
689.0	208.88	194.0	94.5	204.16	186.56	88.2	209.6	194.08	94.6	22.0	9803.0	5565.0
690.0	205.28	195.84	94.1	203.12	190.88	82.9	209.68	198.32	94.2	55.0	9244.0	5564.0
691.0	212.4	187.2	94.0	200.24	168.56	59.7	213.76	187.28	94.1	756.0	9415.0	5567.0
692.0	185.92	148.64	68.7	164.08	131.44	55.7	192.96	166.48	79.2	838.0	5751.0	3918.0
693.0	188.8	147.52	66.3	170.88	146.72	54.6	188.88	153.36	66.4	160.0	5980.0	3545.0
694.0	190.0	147.12	70.6	172.48	140.4	58.2	191.12	152.88	70.7	94.0	5953.0	3922.0
695.0	187.68	151.28	68.0	172.72	145.12	58.4	187.76	153.28	68.1	155.0	6248.0	3920.0
696.0	191.68	152.24	69.2	171.36	150.08	54.3	191.76	155.6	69.3	115.0	5754.0	3923.0
697.0	183.2	146.24	63.2	170.0	146.16	54.7	184.88	154.0	63.3	75.0	5752.0	3540.0
698.0	181.84	150.08	61.3	171.04	150.08	59.5	181.92	154.64	61.4	11.0	5300.0	3259.0
699.0	177.92	140.72	63.2	165.36	140.72	57.1	178.0	145.84	63.3	41.0	5947.0	3491.0
700.0	182.32	136.64	68.7	166.0	129.2	56.9	185.6	150.88	73.2	322.0	6466.0	3846.0
701.0	181.36	141.04	69.5	164.96	129.84	57.7	185.52	149.36	82.3	548.0	6465.0	3845.0
702.0	178.96	138.16	69.9	169.76	134.64	61.2	181.12	149.2	76.9	306.0	6980.0	3844.0
703.0	180.32	134.24	72.9	169.44	134.24	68.4	180.4	147.52	78.3	209.0	6977.0	4204.0
704.0	181.2	130.8	75.7	167.6	130.8	62.5	181.36	142.16	75.8	51.0	6978.0	4205.0
705.0	177.6	130.16	80.0	164.96	128.48	60.4	177.68	141.52	80.1	84.0	7402.0	4546.0
706.0	190.32	140.64	69.2	172.08	138.64	59.7	190.4	149.84	69.3	67.0	6217.0	3855.0
707.0	186.96	143.52	67.7	169.76	143.28	64.3	187.04	151.2	72.7	136.0	6467.0	3851.0
708.0	185.84	141.84	70.9	168.4	140.4	62.2	185.92	153.68	71.0	66.0	6246.0	95.0
709.0	185.84	138.64	72.7	167.12	136.88	58.5	186.0	147.52	72.8	59.0	6215.0	3852.0
710.0	183.44	136.88	74.8	165.36	134.24	57.2	183.68	145.36	74.9	81.0	6951.0	4206.0
711.0	181.6	145.52	68.0	169.28	145.52	64.5	189.44	156.8	74.0	209.0	6500.0	3848.0
712.0	230.0	167.2	23.4	196.24	147.2	0.1	230.56	168.4	63.5	725.0	1448.0	1175.0
713.0	229.44	172.56	28.3	194.8	150.08	0.1	230.32	172.72	64.0	665.0	1743.0	1474.0
714.0	232.08	169.92	30.8	201.92	140.24	0.2	232.16	170.0	59.8	525.0	1024.0	1477.0
715.0	231.84	166.88	33.3	210.8	149.28	0.0	231.92	169.04	64.5	387.0	2072.0	1818.0
716.0	230.4	166.24	28.5	190.24	148.4	0.2	233.84	180.48	66.6	669.0	1565.0	1476.0
717.0	231.28	168.72	38.4	214.4	151.12	0.2	231.36	168.96	57.3	565.0	2904.0	2157.0
718.0	226.56	172.16	25.2	203.92	147.12	0.2	229.36	172.24	62.9	531.0	1601.0	1172.0
719.0	225.84	170.4	19.8	186.64	122.4	0.1	229.6	170.48	59.6	642.0	1025.0	923.0
720.0	227.04	166.16	20.0	200.48	149.92	0.1	229.92	169.44	63.8	481.0	628.0	924.0
721.0	224.96	176.96	78.4	198.32	170.88	58.1	235.52	195.44	78.5	475.0	8101.0	124.0
722.0	226.24	181.12	78.4	203.92	167.12	62.9	239.12	183.2	78.5	446.0	7711.0	4034.0
723.0	229.84	186.96	77.5	204.08	173.76	53.5	238.64	190.32	77.6	418.0	7942.0	118.0
724.0	231.2	183.12	75.4	200.48	169.68	51.4	239.04	186.32	76.0	630.0	7711.0	4034.0
725.0	233.2	180.32	74.4	210.64	170.32	62.0	238.72	181.2	76.2	242.0	7514.0	4035.0
726.0	230.8	174.88	74.5	197.92	171.36	58.3	230.88	196.4	77.3	693.0	7513.0	4380.0
727.0	222.8	185.92	80.0	199.52	169.12	65.7	237.44	188.88	83.7	405.0	8119.0	4706.0
729.0	228.32	188.24	79.2	194.56	172.4	62.8	228.4	188.32	82.7	503.0	8318.0	4784.0
730.0	219.28	188.16	79.8	191.76	177.84	58.3	231.12	199.12	81.1	678.0	8312.0	4778.0
732.0	195.84	167.2	119.6	190.96	159.12	103.3	208.16	186.48	124.2	338.0	12125.0	6720.0
733.0	184.0	178.0	119.5	178.0	174.32	102.9	194.48	191.6	126.7	365.0	12795.0	6768.0
735.0	103.44	86.4	221.2	98.24	79.12	199.3	120.0	103.76	224.5	234.0	26011.0	10174.0
736.0	101.2	92.56	222.4	92.8	85.6	209.6	115.6	108.24	224.0	112.0	26818.0	10340.0
