"label_id"	"anchor_x"	"anchor_y"	"anchor_z"	"bb_min_x"	"bb_min_y"	"bb_min_z"	"bb_max_x"	"bb_max_y"	"bb_max_z"	"shape_pixelsize"	"shape_surface_area"	"shape_sphericity"	"shape_mean_intensity"	"shape_st_dev_intensity"	"shape_ratio_volume"	"shape_ratio_mean_intensity"	"shape_ratio_stdev_intensity"	"shape_heterochromatin_mean_distance"	"shape_heterochromatin_st_dev_distance"	"region_vnc"
6273	203.63956622949	169.833728874506	111.18177104033	201.04	166.8	108.5	206.56	172.72	114.2	105678	99.3071529783167	0.528250477568176	175.157059521045	17.3644384226671	1.30672582054478	0.882197614013089	0.985346899099163	0.247886592431723	0.224052568144616	0
6274	206.775924623946	183.321143864676	110.603449225853	204	179.92	107.4	209.12	186.88	114.6	90745	115.611659379622	0.24660554538378	173.166194330047	14.5933351705021	2.05394583226297	0.913779836679117	0.919081834052812	0.236682174453773	0.20197412104652	0
6275	210.987836272878	184.484026812456	107.463434276206	207.68	179.44	105	214.64	187.68	109.8	105175	139.838282196351	0.187395484441388	166.660260128343	14.7357812333919	1.06787156778447	0.916393989035523	1.06989758060849	0.197158567613945	0.197329224430476	0
6276	211.592091258525	174.075418226906	110.503666460012	209.68	171.84	106.3	213.6	176.88	116.8	80650	123.214336959829	0.161078409169224	167.468411863035	16.6802385486639	1.38064008273429	0.885142029776167	0.926635928094113	0.201935862813612	0.192463300425434	0
6277	216.609185643396	175.06908571817	109.190225001699	213.6	170.72	105.5	219.2	179.84	112.9	117688	142.659815397707	0.220989537636272	171.127237750422	14.7044456086597	0.89790572942528	0.919270292094626	1.04136890767202	0.266305585510366	0.251867506139684	0
6278	122.163497352698	188.142217127313	108.669493369602	119.28	184.96	105.4	125.44	191.6	110.9	102935	113.874988159133	0.332394190488393	173.037888192339	21.8728958377063	1.23837012057868	0.835871046776326	0.971259818057274	0.223828195524653	0.222261811655357	0
6279	122.203851162991	204.421285801931	108.496752666645	119.76	200.08	105.2	124.64	208.4	110.7	92907	109.462605970293	0.304868002680804	171.595623386621	14.8037350659805	0.0557567451430456	0.865003024880151	1.81009679192127	0.0310163390487059	0.0468810953234749	0
6280	126.140251669286	195.180617660897	108.289321574084	122.08	191.52	106.1	129.2	198.56	110.5	99893	119.275585634031	0.271965905057498	173.939967005963	22.7512502783701	1.38890877767783	0.83413368828774	0.95292226268158	0.260139974668216	0.23801506337225	0
6281	124.579282157956	207.405297816813	109.624320342068	122	203.84	105.3	127.36	210.88	112.8	103839	126.466559111571	0.246948395163862	172.525328129667	15.4444770862773	1.11276309705781	0.924292830467403	1.08017562054936	0.264885193334449	0.241655966498092	0
6282	128.68424036844	199.689308072033	110.990397396652	126.4	195.2	109.5	131.52	204.64	112.7	72522	87.7922539996913	0.360066956958932	169.997601315721	14.2488645842669	0.0477094467550222	0.852975691226987	1.86544444864035	0.0284127405172936	0.0276526578881342	0
6283	131.560925800241	200.299323240578	110.577500450157	128.64	196.08	108.5	134.24	204.72	112.6	72197	91.634772178819	0.313507930180975	169.631964609371	14.1326888714296	0.0430009707839822	0.853077002630525	1.83722568870635	0.0227989216355702	0.0130621322108693	0
6284	131.385550987808	204.712006389626	111.242379431041	128.32	201.12	108.4	134.4	209.12	113.6	85138	103.830260070453	0.299596195325434	171.715830263791	14.8297324808743	0.0489634898165313	0.855662585626278	1.74730438340233	0.0275162386226453	0.0237656991514959	0
6285	135.40400485152	189.510224343675	109.728951836926	132.96	186.08	106.3	137.92	193.36	112.5	127795	115.671097851167	0.488838579464144	178.881698950609	24.5189503590303	0.819831309650732	0.816238873307308	1.0381135496861	0.224907781040373	0.237124249570347	0
6286	138.379561769776	198.318178892932	110.956780310285	135.2	195.68	108.2	141.36	201.76	113.3	104420	126.337483648665	0.25048575435632	177.107467730852	20.246826517147	1.06238728986623	0.850446979494506	0.994493514177263	0.221333222812045	0.209692827051449	0
6287	138.742854775223	192.694309004603	110.749210509723	135.68	189.92	107.9	141.36	195.36	113.7	111021	113.44209432348	0.391110867958612	178.033422432008	24.1149835273159	1.0192372184122	0.823504775924769	1.00795071674271	0.199489330559813	0.207703365391305	0
6288	142.275512768989	195.069505681195	110.194545321691	139.36	191.04	107.9	144.96	199.28	112.4	109484	119.45402804074	0.325770111593035	175.182420990326	23.1071987985463	1.08708016454347	0.837559356944123	0.993433675687212	0.254035570102116	0.244510493530695	0
6289	143.786880336139	202.104253765069	107.500331008538	141.52	196.16	105.4	146.4	207.68	109.8	163742	154.865812546372	0.334399666996208	171.115368589817	18.0545924286211	0.711239545981478	0.900154327803435	1.03442693456847	0.300998082608171	0.265805146066628	0
6290	149.560274500845	204.914409466807	111.269364462923	147.04	199.76	108.1	152.08	209.76	114	109435	129.561557173184	0.255091700399942	177.897834578	18.546292939883	1.24656282948652	0.870813937239351	0.948808523251108	0.20482083175644	0.201330872392607	0
6291	156.026885178314	202.508489795918	108.952228406514	152.72	200.4	105.5	159.36	204.56	111.7	97020	98.4783905978105	0.456574902128235	174.019596576623	21.3216022788255	1.37967932902555	0.836156471443932	1.022198883708	0.232689276326188	0.227151284986556	0
6292	154.643419749115	194.008988742361	113.549106625925	152	191.52	109.5	158.64	196.32	118	124360	149.507262041116	0.214277871656728	180.615461263556	24.2459821953072	0.800477211071225	0.833231127940925	0.996437880035395	0.197155478977116	0.209608227590474	0
6293	160.996131368929	189.987249998245	110.679042458359	155.52	186.64	108.6	166.16	193.12	112.9	142469	159.356027665077	0.232352627124349	174.911216092852	21.334120095458	0.812478146977245	0.867587198771732	0.918215043850574	0.220088336466497	0.212678871250777	0
6294	159.46969823435	206.696724719101	109.695715288925	155.84	204.32	107.5	164.56	209.44	111.7	99680	111.560802422279	0.331507602064199	173.194656102664	21.8333981757661	1.30481479671884	0.834136418107616	1.02649370332366	0.225852669620717	0.224116813127582	0
6295	160.142494272455	198.582797391764	113.482876108794	156.72	196.72	109.7	163.68	200.64	117.5	102138	131.835930995917	0.210904404314502	179.879386598531	19.0322389649777	1.08285924344564	0.856723354859983	0.994945211667394	0.176579587142835	0.189854203586468	0
6296	172.543607701168	195.122091821623	110.832177883824	169.52	191.6	108.3	174.96	197.84	114	121540	116.115733469467	0.437096748604581	176.155200638876	20.0930136757459	1.11259891784832	0.878208016109624	0.98256288632881	0.227624717717978	0.219304698856525	0
6297	177.975586632391	189.408729048843	109.862847043702	173.44	186.08	107.8	183.76	194.56	112.1	77800	125.194953683807	0.142353558276673	164.231486425554	20.0598853974278	0.0643491406207715	0.779134075965774	1.70373305749417	0.0296918142965689	0.0215371682709685	0
6298	178.137850653298	193.765738697401	110.633601758783	175.04	190.32	108.1	181.68	197.04	113	120083	114.186338984937	0.448676096755879	177.84840837914	20.6763249490514	1.31248755270692	0.866424055365395	0.898335464948085	0.275340207938323	0.245764511840616	0
6299	177.152427911893	206.884121185742	110.054457415554	171.12	204.32	107.4	182.88	209.68	112.1	128662	154.411828532493	0.208155377174085	174.169229805325	14.9438340666324	0.725039527818478	0.919444210525831	1.11774356734415	0.201453681860485	0.206891691206934	0
6300	183.851794512181	191.856165765603	107.733670007012	176.88	186.88	106.4	191.68	195.28	109.3	88414	151.713289573527	0.103701138487983	164.83404556842	22.1633459725261	0.0620881173433983	0.728455635527589	1.73791998555359	0.0528657108732091	0.048420099155569	0
6301	182.645472315508	202.621605958839	110.93271764402	177.92	200.64	108.2	188.56	204.64	113.5	92904	134.090856523984	0.165837847732059	171.86450271614	15.6946436381072	0.0858525380748239	0.859651739897013	1.59532592720241	0.0752117240348943	0.119755313058526	0
6302	186.18319583453	205.086577259303	108.081225926662	180.56	202.24	106.1	190.48	208.08	111	135783	152.216573033913	0.242168304216066	172.935544869162	14.7692261298467	0.884903794261799	0.920820687127947	1.00738640058769	0.235805883504711	0.239834064162144	0
6303	191.030426525998	191.45079960582	107.074736537012	186.56	188.32	105.8	195.52	194.48	108.7	86255	113.43178103254	0.236143843185886	164.951367866149	20.2359219798351	1.79935138456405	0.878416200740152	0.948022584266538	0.290000321753905	0.2337150310406	0
6304	189.076062538781	186.643778367766	111.101170822017	186	184.32	108.8	192	189.52	113.6	98307	92.7680953596225	0.560029354441233	173.45548902616	21.9882954751212	1.39724676244893	0.859482060714242	0.937251571922333	0.273191649895419	0.241940265141303	0
6305	191.611803789802	196.400406998178	113.036935295295	189.76	194.32	107.5	193.6	198.48	119.7	94939	125.441731941482	0.211531720912708	176.587157265768	23.1311412686317	1.11391960247021	0.829538642987034	0.952275727205147	0.220999275315182	0.220404824398653	0
6306	196.789012118742	200.575880625816	109.29002553503	192.48	197.28	106.4	201.28	203.84	112.6	120227	146.573360172711	0.212441476645526	173.076115152707	14.4888317262722	0.742451676848514	0.918354103181392	1.08093292798784	0.239662200978047	0.234279566141627	0
6307	203.578664929698	187.857794348862	113.258058937155	200.56	185.28	109	206.72	190.4	118.2	89044	117.812999788208	0.224616678359657	173.939109459387	15.0706025779599	2.25229194468813	0.911467745166131	0.986496963559378	0.228907252942366	0.209174058673934	0
6308	130.368206201698	209.460252254538	111.305113810566	126.4	206.16	109	133.84	213.76	113.6	94587	108.555036270814	0.323389569404817	174.161058839638	14.3758925231394	1.73112370400601	0.926677201935467	0.991995047671747	0.248921511333421	0.231329581005108	0
6309	130.280235698727	214.970354235928	108.722332912989	127.44	211.84	107.1	133.52	218.48	110.8	87230	102.679454844045	0.325606753222221	169.122713062385	15.0049739447482	1.80825576099453	0.924640334593622	0.93274909380153	0.23561534175411	0.206880709096885	0
6310	133.412629819822	215.163415999416	110.123590255299	129.84	210.32	107.8	137.52	220	112.3	123267	158.43238246607	0.177000345965871	175.450638081003	16.6068663546461	0.916171043397636	0.914950301232322	1.12035282728908	0.230471527207266	0.226221734358827	0
6311	142.607022262536	212.776874568651	111.919114428253	138.48	210.16	108.9	147.04	215.44	114.9	101426	118.018585947692	0.289724761309068	175.749816039051	15.2115020455553	1.44616366445511	0.923212428645171	1.01323424442861	0.235118396311988	0.221544901437469	0
6312	149.408608592313	212.186626076481	109.239731714067	144.48	209.36	105.8	154.96	214.64	111.9	122854	143.632018294476	0.235959319181086	175.773010684888	16.2648416888364	1.00840346505061	0.910340240687274	1.01624580468332	0.248273782898221	0.240594146890899	0
6313	152.035155150881	206.663606417386	108.096555404929	148.56	204.8	105.3	155.84	208.56	110.6	93683	102.435045873106	0.378217694371821	171.465454336837	20.8981660813008	1.31351385990669	0.845304483115473	0.915242082613248	0.220697312919302	0.214354025468823	0
6314	153.493979858262	212.152459311688	111.521089691688	149.2	209.36	108.7	157.28	214.64	114.7	109921	133.88159664522	0.233244286278902	175.156133312475	15.3899232324099	1.19570876365641	0.919692549557485	1.04481237954377	0.214261801308589	0.213553620740532	0
6315	162.341550149519	212.082536706269	110.867843961314	159.28	210.4	108.5	165.52	213.68	112.6	37119	57.3715551168119	0.337743754692568	137.975069161013	13.2096147769918	0.0841235698663591	0.851738359805289	1.97728430288519	0.0613165686733865	0.0740899292018283	0
6316	170.27135422934	209.145907311404	112.841880475723	165.2	206.72	109.3	175.84	211.52	116	121331	139.484894856803	0.251289497161984	177.517846813806	16.0709846513936	1.04295370230273	0.904688165352665	0.978531552525259	0.228741557025597	0.227243977670153	0
6317	166.458990856344	204.845731644339	111.770742327126	161.44	203.04	109.4	170.96	206.64	113.9	98757	119.885739524811	0.262207747005321	176.25852901935	19.3451567655724	1.45194131988309	0.858803286895576	0.993153639663713	0.232017166036788	0.221852428755527	0
6318	132.564703874977	105.037112526539	114.819146089637	128.88	101.92	112	136.72	107.52	117.2	103149	127.253412717059	0.239185060861958	173.941075897415	14.8205389191904	1.01127313888169	0.922800824449742	1.0562226767733	0.242760708184778	0.227169828088318	1
6319	137.209679814824	103.942504605792	112.463558032973	133.92	100.8	110	139.84	107.36	115.5	105845	106.75643728297	0.426550838672176	177.085911371238	18.2108093010054	1.61200827613995	0.880439765893696	1.00979777017243	0.259446378914711	0.232972867854564	1
6320	141.485151178077	101.898668217211	115.327859237537	137.04	99.6	112.2	145.28	105.04	118	79112	107.834987000123	0.231216050349284	171.224718602273	15.7359874331531	1.62474156493578	0.914092718395211	0.983688718126989	0.229140781102016	0.202773177691644	1
6321	140.46526896015	98.0377203506154	116.180351912497	137.84	94.24	113.6	142.96	100.88	118.4	92523	106.964301922174	0.324037408301231	174.667902645533	13.5383532043945	0.810232672094459	0.932094537207721	1.07571812930333	0.221712841745672	0.215923765176509	1
6322	143.864984871163	100.359859156446	112.613761319708	140.56	96.32	110.5	147.28	102.8	115.2	92869	100.022410184608	0.399265618460257	175.848365839204	16.4781802772226	2.39545783933943	0.900976279543452	0.9350989387622	0.235919203857204	0.20707106644682	1
6323	155.618385854521	100.724556625841	117.233393260263	151.76	98.8	113.6	159.36	102.72	120.7	97897	121.363121274997	0.24836527549256	178.919581256923	18.8071737286442	1.27972070873134	0.873170251915245	0.96109836375469	0.228992269409035	0.218368867602606	1
6324	162.559022249726	95.2568940395488	117.141358892858	158.72	92.48	114.2	166.72	97.84	119.1	71102	92.4739999487606	0.294398502484438	173.942382771641	14.1568757645498	0.0476558053792742	0.861191430610149	1.80393981329306	0.0323382494888812	0.0217481132954011	0
6325	165.335847008114	94.3029935106516	113.969349058137	159.84	92	111.7	169.6	96.24	116.7	104633	114.909262894786	0.334260116258587	177.880494921005	19.5913976241184	1.53617373829295	0.880048189132945	1.01086732222894	0.239758380152987	0.219835239559506	0
6326	164.399095080248	105.852820195891	112.748807049085	160.48	102.08	110.6	167.36	109.52	114.5	106794	112.723377150336	0.368862116201174	178.429388619201	20.0429473057162	1.69975843111845	0.868342972074373	0.953662757146631	0.245862151090097	0.221613205523871	1
6327	173.473189550998	92.8736964578514	116.541677859886	168.4	89.28	113.9	178	96.72	119.5	222605	177.166222814649	0.412799699967937	179.382585662861	16.5175307579845	0.837799583413016	0.91736848789466	1.11679427774385	0.313826769465515	0.248375510943693	0
6328	177.446862681498	101.311433096106	114.624364160195	171.68	98.4	111.9	182.08	105.2	116.5	104822	124.51018222817	0.26369542725344	178.91930701543	24.1801115285777	1.10622530994608	0.823115527364805	1.08674019706398	0.192263174158505	0.197594584354485	0
6329	183.010706485132	91.7892535551301	113.549855827083	178.56	88.72	110.7	186.56	94.96	116.4	132133	139.157231132792	0.300135644544233	177.905578366086	18.3709289206888	0.897197349914389	0.899283486887894	1.03210079835034	0.23489437530503	0.223416293502346	0
6330	180.55224329427	94.2679250931235	117.156118925722	177.44	91.04	114	183.28	96.64	119.6	117586	110.382575029934	0.4753208636397	181.684811733498	15.7404731832989	1.07017125138191	0.912334860525872	0.995579432031969	0.243027649142789	0.228755147151861	0
6331	185.647725971335	99.6163302925827	114.482234392867	182.48	96.8	111	189.2	102.8	117.1	116309	125.944086181596	0.3135587377249	178.353781767324	22.1237306528016	1.024494373249	0.844341138236577	1.00442666129678	0.211758880899647	0.214697694415623	0
6332	188.869717735529	92.8180758202766	112.914754011545	185.2	89.92	110.4	193.36	95.84	115.7	132181	135.852252559403	0.32281213804571	178.090816985786	17.5057384204443	0.912270297205231	0.904767187409763	1.02853245931969	0.231098954105843	0.228202719749265	0
6333	196.25380730659	103.226607270774	114.211686291189	193.6	100.88	111.1	199.12	105.76	116.8	89344	91.3716121398631	0.484740429430017	176.285323723171	14.2246226119825	2.73032531354945	0.921859018453625	0.966167548771222	0.266978269425646	0.230514604398191	0
6334	203.641212926026	103.023974726245	112.757431394072	199.52	99.44	110	209.04	106.96	115.8	186755	189.18363689984	0.23861958551105	176.83782495113	13.6319384612913	1.38829330200537	0.931577516943009	1.08432722107428	0.232016450618643	0.210619431334811	0
6335	119.064781484673	122.972080922483	113.919948500144	116.56	119.76	111	121.68	126.08	116.2	97476	94.4133427117617	0.523007115637021	175.355791671588	19.0129752424133	2.41397459901255	0.885109145867728	0.960718874473978	0.25145735345164	0.219852616945819	1
6336	121.611865568871	123.887413831834	116.887422231338	118.48	120.24	114.5	123.92	127.92	119.3	102387	105.55951982504	0.412866589322798	178.944652844462	19.9125091533881	1.90616218702562	0.88005561090315	1.05509330733256	0.233177194091127	0.209982085272583	1
6337	125.602823320456	121.168614537543	113.296536565872	121.84	117.52	111.4	128.72	125.12	114.9	112605	105.498238223957	0.500255704643407	175.911484981272	21.4249352977393	1.5438228462154	0.865528039075121	1.04786145416078	0.253132679327331	0.218461965607369	1
6338	126.229650319023	115.343143644924	114.155234265351	122.48	112.32	112	129.36	118.8	116	100463	103.660639185763	0.419742514385659	174.4877215228	20.5409116069652	1.98747703137799	0.876440214218505	1.02385170511409	0.310228937080768	0.260081962405727	1
6339	125.781053796452	124.396101809874	116.716244243744	123.36	121.04	114.4	128.56	128.64	119.5	112052	106.390322220294	0.48283403943557	181.824987861939	19.3661941179036	1.64339831221742	0.880645343803731	1.03447910333887	0.243361758994311	0.217042778079269	1
6340	125.416951603739	118.448091179863	117.306751545203	122.48	115.36	114.6	128.32	121.6	119.9	116166	107.207798953188	0.507068824090213	181.05181145543	20.7786426923756	1.36930735451848	0.861881195417369	1.04964479106556	0.249046736670717	0.223648869304206	1
6341	127.65014891325	110.371326700885	115.200542846883	124.4	107.76	112.1	130.72	113.44	117.9	94686	100.105788669476	0.414005668381268	176.957121184185	18.8626953053406	2.3243513140341	0.877832272048243	0.94973634015178	0.25578718832976	0.22661102548633	1
6342	132.775293722957	112.109148465793	114.062123545149	128.88	110	111.1	136.4	114	116.8	116249	107.021056036342	0.510720248365012	178.897527286929	20.3928657279697	1.42954985849523	0.874828700582814	0.977462096583921	0.247176998774405	0.224524277727898	1
6343	134.860588983902	109.51148898167	117.004861684789	131.52	107.36	114.1	137.52	111.92	119.8	89578	89.804534549878	0.513239704289905	179.027630516077	17.7094022127664	2.34964017118483	0.880890141431672	0.86685370021159	0.241062141517744	0.214890732229519	1
6344	134.517261683471	119.926049681744	115.429455115567	131.84	116.96	112.4	137.2	122.8	118.3	106518	101.655084016556	0.500346674269993	179.413522247269	20.1150102321979	1.39166759508236	0.872703140369523	1.02536294631008	0.250554543813479	0.214796986688738	1
6345	134.942854281422	115.181532298448	114.236392982331	131.92	112.8	111.1	138.48	117.52	117.2	111832	106.95781683576	0.47344341503946	179.974935980735	19.4013491778159	1.42082003195389	0.880627293595384	0.961047680817201	0.267837678971834	0.240150273763284	1
6346	136.4973973966	118.462382070777	113.092444568289	133.04	115.52	111.3	139.04	121.68	116.3	100484	99.2700472345641	0.477850566542011	176.29961071726	20.3841195957117	1.74549314886713	0.874506941097937	1.03124061475231	0.233295942728251	0.209527259153125	1
6347	138.721344493409	110.308070168817	117.59944985987	136.16	107.44	114	141.28	113.28	121.5	105973	111.859141913678	0.371696377885608	180.613909743372	20.1248512250511	1.4107349506147	0.873514495774751	1.03168028238817	0.243309815514436	0.223545327964637	1
6348	140.098114803356	107.503909724232	115.393516437045	136.8	104.8	112.7	144.16	109.84	117.3	89858	96.6884590630337	0.413810876195596	175.650863089683	16.4091106443821	1.9487127730388	0.896891976535067	0.968253827952735	0.269850566704804	0.229224428142959	1
6349	144.391330472958	108.450467382756	112.11568594268	140.8	105.68	110.3	148.4	111.12	114.2	100453	100.084211816802	0.466274241243507	176.391187059325	19.662133085607	1.99782558734833	0.876562240512481	0.998400489222845	0.282895174854656	0.248507469577112	1
6350	145.521240697329	105.452533090381	114.496548158916	142.64	103.12	111.2	148.72	108.24	116.9	97687	105.890429168096	0.3723194641957	177.158757315477	16.5424025017819	1.67682530702563	0.894014596986824	0.945232074264089	0.268396952727006	0.232016271868887	1
6351	150.737113382162	106.897162282442	112.939811905502	147.2	104.16	110.2	154.24	109.36	114.9	93251	95.8337907032618	0.457681455600243	175.701386651903	18.6512214604172	2.03968424811263	0.880667003570105	0.976116556094566	0.274787142451302	0.239287400087663	1
6352	157.298433682161	107.061705329764	113.85862350937	153.84	104.24	111.6	160.64	109.76	115.5	102725	99.198593981909	0.500225671019147	176.360026786972	19.9198884496803	1.65466126490192	0.870830665973761	0.949446340261389	0.269702499615977	0.228719667384589	1
6353	161.228875296873	113.034731431174	112.536244591209	156.72	110.32	110.2	165.12	116.32	114.4	122948	115.371411536422	0.455876911784076	180.662382448889	24.6817656860524	1.10421679183066	0.839597855922399	1.0178195369229	0.25963310983491	0.234323738452124	1
6354	165.977332321057	116.137423923731	114.014813247539	162.96	114.32	110.9	168.8	117.92	117.1	80347	85.0815799896687	0.485453586844349	174.101117385018	21.5363642864085	2.46101691017005	0.858599703521037	0.873046257031134	0.244664629287998	0.212631448919208	1
6355	170.239811407298	111.439422274846	114.167818703532	165.52	108.56	112.2	173.6	114	116.7	93747	111.550787824014	0.293298035074349	174.295896960059	24.9277117640658	1.59375647716598	0.843932821136509	0.978813118070145	0.225198176094915	0.200702679881921	1
6356	169.507073682977	122.174209492923	116.102263336296	166.72	119.52	112.8	172.72	124.64	118.3	102371	95.0112672617004	0.566031864773487	181.398729952242	24.1318087794395	1.49480098193933	0.841380898979314	0.982294648737712	0.246569350528834	0.226654740841105	1
6357	170.448394414882	117.853738299904	113.910325192159	167.2	115.12	111.1	173.2	120.72	116.6	109935	101.364819981371	0.536410933463181	179.838726125061	23.9497633576778	1.22623828350795	0.84440567117871	0.942696682700239	0.221362188913606	0.199267040069881	1
6358	170.743338510523	113.687696668479	117.064338549352	168	110.64	114.2	173.52	116.16	119.5	103016	95.8268892677801	0.558675357880363	180.915101864145	24.2364279783303	1.41184250037673	0.845821290705939	0.999627408801721	0.266906071172386	0.230787472915716	1
6359	174.879474655565	105.461756126873	117.628416670243	170.64	101.92	114.4	179.92	108.8	119.6	116495	131.267499045703	0.276689137755574	184.583060656404	20.7209482796641	0.89279462266627	0.844070198821257	1.06980355759209	0.211193159314036	0.212814948743875	0
6360	184.276273359074	115.231156756757	114.8013503861	182.24	110.48	112.1	186.56	120.24	116.8	103600	116.425112816332	0.315058956266793	182.280343763624	27.8909194398578	0.907178503327464	0.793934208990372	1.03112090914428	0.20748803089843	0.218467445678808	0
6361	188.877878403763	115.261231234442	115.201087371524	185.76	111.76	112.4	191.52	118.56	118.1	130958	125.24903496616	0.404321367478175	178.711473333985	22.4186542177433	0.958584611367443	0.873174197286493	0.98467775723988	0.229438207210812	0.224039509792346	0
6362	190.888807771069	119.335569440798	114.211858230507	186.08	116.88	112.2	195.76	121.92	116	95225	109.265069490131	0.322010657190156	174.444382125782	27.6847995699713	1.25662467886522	0.793301204104649	1.03413004000825	0.247664672077758	0.235085719395078	0
6363	190.051255531063	108.391574442067	117.449179391462	186.56	105.36	114.7	193.44	111.52	119.6	124298	126.831988944456	0.348389614105221	179.17168499885	17.7736019447956	1.06091811899781	0.893999858003783	0.991991780784215	0.249376053673275	0.223797167059627	0
6364	192.837608577927	111.048607386548	114.067506769198	190.16	106.88	111.1	195.68	114.56	116.6	92330	108.15295492297	0.311029035888053	171.606445784769	19.7574883332801	2.02182320711531	0.892940954431236	0.948557730259955	0.271795541555601	0.222068635525809	0
6365	195.606866765683	108.460563967218	114.851119279387	193.6	104.88	112.3	198.48	112.32	117.4	93587	99.9211630403043	0.406688274202033	176.194179244832	19.4150871684095	1.54897286285109	0.875418927865506	0.975338022249476	0.232057925877951	0.20953364424818	0
6366	197.120186467147	112.356064610866	113.219723562455	194.08	109.44	111.3	199.76	114.96	115.6	85806	85.8157192692341	0.538473874057705	172.158902986952	22.0623881389472	1.91016300375977	0.846532750721342	0.961319689663402	0.261521220027774	0.232440504029157	0
6367	200.374047538035	106.423483983862	114.3274612356	197.68	103.36	111	203.36	109.04	117.6	102865	121.039291851477	0.275812386923931	167.903819468106	12.517446602858	0.0604004595085664	0.876178989423476	1.72102765344464	0.0392300398564336	0.0527362374663019	0
6368	200.959951894873	111.179197465681	113.622474480817	198.64	108.16	111.1	203.2	114.4	115.6	68184	83.3551437482712	0.370868582192245	164.876987971427	16.8900283769777	0.0688052744683615	0.841083985266695	1.64997942213527	0.0572230655063823	0.106045937411222	0
6369	203.925407008016	110.342597767195	114.322629776851	202.08	105.68	112	206.4	114.16	116.7	76227	91.6013582152185	0.350206528390962	171.784477603247	16.5529596937874	2.32424502716182	0.909822463293362	1.02402006494862	0.268506794486015	0.238227592709506	0
6370	207.669615305662	114.919201051033	112.478076117748	204	111.36	110.2	211.68	117.44	114.8	97428	108.545517872374	0.343830351561957	177.893523047023	22.1012659322445	1.29528782041388	0.83052965277549	1.03496742771241	0.235106083619894	0.229013498034248	0
6371	207.648479482625	108.705066812406	113.216326456255	205.12	104.8	110.9	210.4	112	115.6	109785	109.802985828516	0.420445635140723	178.41674547739	15.6049891907564	1.46833234692125	0.910050082057161	0.972673630936195	0.253092010031803	0.230111503502213	0
6372	208.441869275604	118.793216486261	114.2315632806	205.36	114.16	112.5	210.88	122.56	115.9	96080	106.971329089316	0.349362377765228	176.53142083355	23.5448120725739	1.23731138595946	0.822760208396979	1.02015740999706	0.231281403146359	0.224265685915156	0
6373	210.845496867034	124.273626378863	114.871854525528	208.64	118.96	112.6	213.68	129.04	118	83946	109.59666245185	0.247970292785899	176.014172930697	24.4221001866858	1.52663491836591	0.806884791526108	0.936785891694405	0.214586453472749	0.208734959525573	0
6374	212.268458413594	111.193555203784	116.880230007819	209.52	107.68	113.9	215.84	113.52	120.1	104866	108.66159177447	0.396626098578836	179.876749952509	16.1921232585239	1.53194549113898	0.912599818519165	0.998078984834134	0.256674406667583	0.232910365224614	0
6375	105.898575863449	145.475234129088	113.188602364547	103.92	140.48	110.6	108.56	150.72	115.9	92449	116.620273853963	0.249628741002658	177.102055384297	16.3056392378241	2.27544038047428	0.904355311683668	0.935366705522499	0.273290893565933	0.231903069965947	0
6376	110.248161809482	141.453004784689	115.174421487603	107.44	138.88	112.2	112.8	144	118.1	91960	96.0618476053064	0.441271085232151	178.298823815464	16.5844727996251	2.43655649030459	0.896589140458144	0.974324959832722	0.235087548334693	0.20517824485121	1
6377	111.628319629799	135.949209602116	117.856361814651	108.56	132.88	114.7	114.72	138.96	120.2	96812	99.6959782755878	0.438165105011007	181.961209961422	16.5824384904479	2.23314543015783	0.8936626310162	0.946227143710736	0.243488191642378	0.214107412160538	1
6378	113.291056179775	130.347191713483	115.011795119382	110.56	126.16	112.9	115.84	134.08	117.2	113920	125.75434498389	0.302303569808197	176.907528414085	16.778870665001	1.17168186305513	0.905650162028589	1.0147742607045	0.275879289090511	0.255750783918119	1
6379	113.489911659305	137.302923576965	114.520381906826	110.88	134.32	111.7	116	140.32	116.5	95992	102.285650883858	0.398809845536742	176.675861760877	19.9120785941377	1.95562030917846	0.873291562656251	0.976787053667246	0.251118133847213	0.215263455101366	1
6380	116.377355448385	126.204388322759	113.467746712048	114.4	122.88	110.7	118.32	129.28	116.2	97249	98.2587373821463	0.461521724433701	175.174829927003	18.4876029868259	2.24229355789907	0.878551484993807	1.01228801602673	0.24796843469374	0.21807493227471	1
6381	117.83875943233	131.466519507491	115.377133956386	115.36	128.72	113.1	120.96	133.92	118.6	101115	92.9261199965452	0.589705049281537	178.20171206587	18.6127750071231	1.98934418033652	0.888117544532742	1.00506430328891	0.239122666622376	0.213107841557614	1
6382	119.096379404366	137.949010501873	113.797998135346	115.84	134.24	111.3	122.56	140.88	116.7	113694	110.43723354383	0.444570720630251	179.03168768701	22.4836061862162	1.42720471278936	0.855030271284356	0.998866227279269	0.24447380232429	0.226759337121622	1
6383	118.524260570734	142.740206193396	113.306253203972	116.16	138.4	111	121.04	146.24	116.3	105338	109.263884231576	0.394051107532167	178.507016272716	22.8538585166079	1.83855761637264	0.866426377666974	1.02391436481159	0.231541529440946	0.213051913821393	1
6384	119.514916043317	135.158666629864	116.475870159265	116.32	132.24	114.1	123.68	138.32	119.3	108687	107.607979998768	0.439058305603841	181.605035348298	18.7728716043257	1.42397626879094	0.880770193969947	0.949909304794448	0.238272146122857	0.217709723523674	1
